コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
3133	海帆	消費者循環	レストラン	9745200	1.6	3.3	"8.04
-1
-1
-1
8.05"	-0.59	8.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4592	サンバイオ	ヘルスケア	バイオテクノロジー	20906000	1.4	17.0	"1.67
1.93
2.73
2.74
2.96"	-0.85	1.67	1.78	1.93	1.95	2.73	2.73	2.74	2.74
3913	ｓＭｅｄｉｏ	技術	ソフトウェア - アプリケーション	20722000	0.6	6.5	"-0.89
-0.88
-1
-1
-0.7"	-0.89	-0.89	-0.89	-0.88	-0.7	-1.0	-1.0	-1.0	-1.0
7813	プラッツ	ヘルスケア	医療機器・用品	46538400	1.8	6.3	"-0.9
-0.84
-1
-1
-0.83"	-0.9	-0.9	-0.88	-0.84	-0.83	-1.0	-1.0	-1.0	-1.0
6039	日本動物高度医療センター	消費者循環	個人サービス	35602100	1.9	3.2	"2.14
-1
-1
-1
2.15"	-0.87	2.14	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3912	モバイルファクトリー	通信サービス	電子ゲーム・マルチメディア	99998000	3.3	7.1	"0.88
1.02
1.53
-1
1.53"	-0.41	0.88	0.92	1.02	1.03	1.53	-1.0	-1.0	-1.0
3131	シンデン・ハイテックス	技術	電子機器・コンピュータ流通	22757600	2.5	3.7	"1.74
-1
-1
-1
1.77"	-0.71	1.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3457	ハウスドゥ	不動産	不動産サービス	74740000	6.3	16.1	"0.17
0.97
2.76
3.02
3.14"	0.16	0.17	0.95	0.97	1.01	2.76	2.96	3.01	3.02
3911	Aiming	通信サービス	電子ゲーム・マルチメディア	50922200	0.5	4.6	"-0.67
-1
-1
-1
-0.64"	-0.67	-0.67	-0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6038	イード	通信サービス	広告代理店	9849100	1.3	3.6	"-0.9
-1
-1
-1
-0.9"	-0.9	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1430	ファーストコーポレーション	消費者循環	住宅建設	19188800	2.6	4.1	"0.27
-1
-1
-1
2.81"	0.13	0.27	2.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3445	ＲＳＴｅｃｈｎｏｌｏｇｉｅｓ	技術	半導体	9605600	7.7	10.2	"1.86
2.12
2.7
7.59
7.59"	1.53	1.86	2.1	2.12	2.68	2.7	2.88	2.89	7.59
3455	ヘルスケア＆メディカル投資法人	不動産	REIT - 医療施設	152414	1.6	2.9	"-1
-1
-1
-1
6.72"	5.38	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3224	ヒューマンウェブ	消費者循環	レストラン	6877500	0.4	2.4	"-1
-1
-1
-1
-0.84"	-0.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3223	エスエルディー	消費者循環	レストラン	2171700	0.6	1.8	"-1
-1
-1
-1
0.36"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3909	ショーケース・ティービー	技術	ソフトウェア - アプリケーション	70557200	0.7	4.2	"-0.87
-1
-1
-1
1.79"	-0.9	-0.87	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3908	コラボス	技術	情報技術サービス	47383800	0.8	3.5	"-0.54
-1
-1
-1
-0.54"	-0.91	-0.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3910	エムケイシステム	技術	ソフトウェア - アプリケーション	64937000	0.6	4.0	"-0.65
-1
-1
-1
3.98"	-0.91	-0.65	3.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3907	シリコンスタジオ	通信サービス	電子ゲーム・マルチメディア	44359300	0.4	10.4	"-0.97
-0.97
-0.97
-0.95
-0.95"	-0.97	-0.97	-0.97	-0.97	-0.97	-0.97	-0.96	-0.95	-0.95
1384	ホクリヨウ	消費者防衛	農産物	8651200	2.6	3.6	"2.9
-1
-1
-1
2.93"	0.42	2.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3906	ALBERT			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6037	ファーストロジック	通信サービス	インターネットコンテンツ・情報	43883200	1.6	2.7	"-1
-1
-1
-1
-0.22"	-0.39	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3454	ファーストブラザーズ	金融サービス	資産運用	32768400	2.8	3.5	"1.93
-1
-1
-1
1.95"	-0.98	1.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6036	KeePer技研	基礎材料	特殊化学品	26392000	17.6	28.9	"2.5
5.1
5.32
5.86
8.43"	1.56	2.5	5.07	5.1	5.16	5.32	5.35	5.4	5.86
3453	ケネディクス商業リート投資法人			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3974	ティビィシィ・スキヤツト	技術	情報技術サービス	7045800	0.9	2.7	"-1
-1
-1
-1
-0.72"	-0.72	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3969	エイトレッド	技術	ソフトウェア - アプリケーション	26881200	1.7	3.4	"3.06
-1
-1
-1
3.1"	1.73	3.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3477	フォーライフ	消費者循環	住宅建設	14854000	1.6	2.5	"-1
-1
-1
-1
-0.73"	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3970	イノベーション	技術	情報技術サービス	3941000	0.8	3.9	"2.51
-1
-1
-1
2.51"	-0.96	2.51	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6541	グレイステクノロジー			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3968	セグエグループ	技術	情報技術サービス	273964800	2.9	3.3	"6.85
-1
-1
-1
6.87"	0.15	6.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3556	リネットジャパングループ	消費者循環	インターネット小売	129418700	0.6	3.7	"-0.79
-1
-1
-1
1.27"	-0.86	-0.79	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6540	船場	産業	工学・建設	3448100	1.6	1.7	"-1
-1
-1
-1
7.38"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7316	ＺＭＰ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7192	日本モーゲージサービス	金融サービス	住宅ローン金融	52508400	1.6	4.6	"2.39
-1
-1
-1
3.02"	0.74	2.39	2.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7782	シンシア	ヘルスケア	医療機器・用品	50736200	0.8	2.3	"-1
-1
-1
-1
-0.29"	-0.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3476	投資法人みらい	不動産	REIT - 多様化	759008	1.7	2.0	"-1
-1
-1
-1
2.48"	2.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6539	ＭＳ－Ｊａｐａｎ	産業	人材派遣・雇用サービス	158772800	2.3	4.5	"1.07
-1
-1
-1
1.79"	0.88	1.07	1.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6538	キャリアインデックス	産業	人材派遣・雇用サービス	26435200	0.5	6.3	"0.79
1.12
-1
-1
1.64"	0.42	0.79	0.95	1.12	1.61	-1.0	-1.0	-1.0	-1.0
3475	グッドコムアセット	不動産	不動産 - 多様化	42192000	8.2	9.8	"1.06
3.1
3.8
-1
6.81"	0.77	1.06	1.28	3.1	3.79	3.8	3.82	3.84	-1.0
7191	イントラスト	金融サービス	信用サービス	34845000	2.6	3.3	"1.09
-1
-1
-1
6.38"	0.88	1.09	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9282	いちごグリーンインフラ投資法人	不動産	REIT - 特殊	70682	1.5	2.6	"-1
-1
-1
-1
7.06"	4.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3550	スタジオアタオ	消費者循環	フットウェア＆アクセサリー	58945200	0.3	2.7	"-1
-1
-1
-1
1.16"	0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3967	エルテス	技術	ソフトウェア - アプリケーション	50408400	0.3	2.6	"-1
-1
-1
-1
-0.72"	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5704	ＪＭＣ	産業	専門ビジネスサービス	78623600	0.9	4.8	"0.75
-1
-1
-1
0.88"	-0.73	0.75	0.79	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6537	ＷＡＳＨハウス	消費者循環	個人サービス	30310400	0.2	3.3	"0.33
-1
-1
-1
0.33"	0.23	0.33	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3267	フィル・カンパニー	産業	工学・建設	23379400	0.7	7.1	"0.93
1.1
1.18
-1
1.18"	0.9	0.93	1.09	1.1	1.13	1.18	-1.0	-1.0	-1.0
3548	バロックジャパンリミテッド	消費者循環	衣料品小売	17666100	1.1	2.1	"-1
-1
-1
-1
-0.93"	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1438	岐阜造園	産業	工学・建設	60900	1.9	2.3	"-1
-1
-1
-1
1.68"	1.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6535	アイモバイル	通信サービス	広告代理店	56317500	2.0	2.2	"-1
-1
-1
-1
4.59"	4.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9142	九州旅客鉄道〔JR九州〕	産業	鉄道	283008700	1.7	1.8	"-1
-1
-1
-1
7.92"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3966	ユーザベース			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7190	マーキュリアインベストメント			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4189	KHネオケム	基礎材料	化学製品	25493500	2.1	3.9	"1.29
-1
-1
-1
1.87"	0.72	1.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3965	キャピタル・アセット・プランニング	技術	ソフトウェア - アプリケーション	22397200	1.0	4.9	"1.39
-1
-1
-1
1.75"	0.21	1.39	1.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3474	Ｇ－ＦＡＣＴＯＲＹ	不動産	不動産サービス	12453200	1.0	1.7	"-1
-1
-1
-1
0.27"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3964	オークネット	消費者循環	インターネット小売	14896600	2.5	2.7	"-1
-1
-1
-1
7.28"	4.44	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3963	シンクロ・フード	産業	専門ビジネスサービス	139736700	1.6	6.4	"1.1
1.25
-1
-1
1.32"	0.65	1.1	1.12	1.25	1.26	-1.0	-1.0	-1.0	-1.0
3961	シルバーエッグ・テクノロジー	通信サービス	インターネットコンテンツ・情報	27388500	0.3	2.3	"-1
-1
-1
-1
-0.91"	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3962	チェンジ	技術	情報技術サービス	293417600	7.0	32.1	"1.01
2.25
3.68
3.74
3.99"	0.02	1.01	2.15	2.25	3.64	3.68	3.72	3.72	3.74
3960	バリューデザイン			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3940	ノムラシステムコーポレーション	技術	情報技術サービス	143779200	3.0	6.6	"0.53
0.56
-1
-1
0.57"	0.22	0.53	0.56	0.56	0.57	-1.0	-1.0	-1.0	-1.0
3547	串カツ田中	消費者循環	レストラン	73402800	2.0	8.5	"1.09
1.17
1.21
-1
1.21"	0.94	1.09	1.12	1.17	1.19	1.21	1.21	-1.0	-1.0
3939	カナミックネットワーク	ヘルスケア	健康情報サービス	210722400	3.7	8.0	"1.08
1.16
3.61
-1
3.61"	0.28	1.08	1.12	1.16	1.17	3.61	-1.0	-1.0	-1.0
6533	デジタルアイデンティティ	通信サービス	広告代理店	46740800	1.6	9.1	"3.49
3.95
4.72
-1
4.91"	0.94	3.49	3.73	3.95	4.2	4.72	4.75	4.87	-1.0
3473	さくら総合リート投資法人			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6532	ベイカレント・コンサルティング	産業	コンサルティングサービス	140182000	76.0	82.7	"0.83
1.33
2.82
3.07
4.73"	-0.32	0.83	0.97	1.33	2.57	2.82	3.05	3.05	3.07
3545	デファクトスタンダード			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3472	大江戸温泉リート投資法人	不動産	REIT - ホテル・モーテル	140659	1.3	1.5	"-1
-1
-1
-1
2.99"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3471	三井不動産ロジスティクスパーク投資法人	不動産	REIT - 多様化	956616	2.8	3.3	"4.97
-1
-1
-1
5.06"	3.17	4.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3470	マリモ地方創生リート投資法人	不動産	REIT - 多様化	63910	2.2	2.5	"-1
-1
-1
-1
7.51"	2.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6531	リファインバース			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3469	デュアルタップ	不動産	不動産 - 多様化	13260000	3.0	5.4	"1.21
1.42
-1
-1
1.44"	0.33	1.21	1.35	1.42	-1.0	-1.0	-1.0	-1.0	-1.0
6200	インソース	消費者防衛	教育・訓練サービス	253916000	17.0	28.9	"0.51
1.26
1.35
2.87
6.15"	0.24	0.51	1.2	1.26	1.31	1.35	1.55	2.7	2.87
3938	LINE			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6199	セラク	技術	情報技術サービス	89445200	2.2	4.5	"4.06
-1
-1
-1
4.16"	-0.14	4.06	4.14	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3543	コメダホールディングス	消費者循環	レストラン	40563900	2.2	2.3	"-1
-1
-1
-1
6.98"	6.56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6197	ソラスト	ヘルスケア	医療施設	40454100	1.7	5.5	"1.36
4.19
-1
-1
4.4"	0.99	1.36	1.8	4.19	-1.0	-1.0	-1.0	-1.0	-1.0
3542	ベガコーポレーション	消費者循環	インターネット小売	56824200	0.7	3.6	"4.1
-1
-1
-1
4.1"	1.01	4.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6198	キャリア	産業	人材派遣・雇用サービス	66574400	0.6	6.7	"0.44
1.36
-1
-1
1.43"	-0.14	0.44	0.55	1.36	1.43	-1.0	-1.0	-1.0	-1.0
6193	バーチャレクス・コンサルティング	技術	情報技術サービス	44230600	1.1	2.6	"-1
-1
-1
-1
-0.77"	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7187	ジェイリース	不動産	不動産サービス	65033600	8.5	9.9	"4.8
5.05
5.27
-1
8.24"	1.05	4.8	4.91	5.05	5.15	5.27	6.13	6.29	-1.0
6196	ストライク	金融サービス	資本市場	26532600	4.3	7.4	"0.38
1.99
4.29
-1
4.31"	0.32	0.38	1.91	1.99	3.55	4.29	-1.0	-1.0	-1.0
3937	ＡＷＳホールディングス	技術	ソフトウェア - アプリケーション	45984800	2.2	6.7	"0.95
4.22
-1
-1
4.45"	-0.09	0.95	4.17	4.22	4.36	-1.0	-1.0	-1.0	-1.0
2820	やまみ	消費者防衛	包装食品	2006100	2.8	3.8	"7.61
-1
-1
-1
8.22"	1.61	7.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3541	農業総合研究所	消費者防衛	食品流通	248781000	1.1	5.0	"0.05
-1
-1
-1
2.59"	0.03	0.05	2.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6194	アトラエ	産業	人材派遣・雇用サービス	167772600	2.0	7.0	"0.96
1.53
5.07
-1
5.07"	0.79	0.96	1.41	1.53	5.02	5.07	-1.0	-1.0	-1.0
6195	ホープ	通信サービス	広告代理店	51935200	0.6	22.7	"2.95
3.19
3.28
3.8
4.19"	2.93	2.95	3.18	3.19	3.24	3.28	3.32	3.33	3.8
9281	タカラレーベン・インフラ投資法人			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3539	ジャパンミート	消費者防衛	食料品店	15970100	2.9	3.8	"4.18
-1
-1
-1
4.26"	2.04	4.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3468	スターアジア不動産投資法人	不動産	REIT - 多様化	392140	1.9	2.3	"-1
-1
-1
-1
7.84"	4.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3936	グローバルウェイ	技術	ソフトウェア - アプリケーション	122601000	1.0	16.4	"-0.99
-0.98
4.51
4.52
4.55"	-0.99	-0.99	-0.98	-0.98	4.51	4.51	4.51	4.52	4.52
3935	エディア	通信サービス	電子ゲーム・マルチメディア	61130400	0.4	3.2	"0.54
-1
-1
-1
0.54"	-0.6	0.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3504	丸八ホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6192	ハイアス・アンド・カンパニー			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3922	ＰＲＴＩＭＥＳ	通信サービス	インターネットコンテンツ・情報	39828000	5.4	16.0	"0.76
1.75
3.89
4.11
4.39"	0.46	0.76	1.68	1.75	1.89	3.89	3.98	4.07	4.11
6191	エボラブルアジア	消費者循環	旅行サービス	135406500	1.3	5.3	"0.78
5.5
-1
-1
5.5"	0.19	0.78	0.85	5.5	-1.0	-1.0	-1.0	-1.0	-1.0
3934	ベネフィットジャパン	通信サービス	電気通信サービス	5562000	1.9	4.7	"3.7
-1
-1
-1
5.62"	1.8	3.7	5.44	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3538	ウイルプラスホールディングス	消費者循環	自動車・トラック販売	6674800	4.0	5.3	"0.87
1.81
-1
-1
4.98"	0.84	0.87	0.98	1.81	-1.0	-1.0	-1.0	-1.0	-1.0
3933	チエル	技術	ソフトウェア - アプリケーション	84590000	1.5	6.6	"0.06
4.11
-1
-1
4.17"	0.04	0.06	4.1	4.11	4.13	-1.0	-1.0	-1.0	-1.0
6190	フェニックスバイオ	ヘルスケア	バイオテクノロジー	6703200	0.2	2.4	"-1
-1
-1
-1
-0.59"	-0.6	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6237	イワキポンプ	産業	特殊産業機械	5515500	7.0	8.3	"1.93
7.41
7.75
-1
8.07"	1.26	1.93	7.14	7.41	7.67	7.75	8.07	-1.0	-1.0
9466	アイドママーケティングコミュニケーション	通信サービス	広告代理店	8356200	0.6	2.3	"-1
-1
-1
-1
2.02"	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3467	アグレ都市デザイン	不動産	不動産サービス	16722600	5.3	5.7	"1.66
5.55
-1
-1
5.6"	1.42	1.66	5.47	5.55	-1.0	-1.0	-1.0	-1.0	-1.0
6189	グローバルグループ	産業	専門ビジネスサービス	18858000	0.5	2.2	"-1
-1
-1
-1
-0.71"	-0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7185	ヒロセ通商	金融サービス	資本市場	11468000	7.3	8.8	"0.4
1.9
7.95
-1
8.07"	0.16	0.4	1.81	1.9	1.95	7.95	8.03	-1.0	-1.0
3932	アカツキ	通信サービス	電子ゲーム・マルチメディア	164037100	1.8	6.9	"0.1
1.24
-1
-1
1.41"	0.04	0.1	0.16	1.24	1.27	-1.0	-1.0	-1.0	-1.0
3537	昭栄薬品	基礎材料	特殊化学品	18556200	2.9	3.2	"7.34
-1
-1
-1
7.48"	-0.54	7.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7184	富山第一銀行	金融サービス	銀行 - 地域	23762000	3.2	3.9	"7.85
-1
-1
-1
8.03"	6.67	7.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6188	富士ソフトサービスビューロ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6615	ユー・エム・シーエレクトロニクス	技術	電子部品	5195400	0.5	3.8	"1.63
-1
-1
-1
2.12"	1.28	1.63	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6187	LITALICO			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1436	フィット	産業	工学・建設	2755300	3.4	4.8	"0.86
-1
-1
-1
8.27"	-0.36	0.86	8.02	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2424	ブラス	消費者循環	個人サービス	8868800	1.1	2.5	"-1
-1
-1
-1
6.99"	0.59	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2884	ヨシムラ・フード・ホールディングス	消費者防衛	包装食品	10010500	8.8	13.9	"0.61
1.12
1.5
1.61
1.63"	0.16	0.61	1.11	1.12	1.33	1.5	1.52	1.54	1.61
7811	中本パックス	産業	専門ビジネスサービス	8339000	3.1	3.4	"1.8
-1
-1
-1
1.85"	0.7	1.8	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3931	バリューゴルフ	通信サービス	出版	3023700	0.8	2.8	"-1
-1
-1
-1
0.97"	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3930	はてな	通信サービス	インターネットコンテンツ・情報	13573100	0.5	3.3	"2.39
-1
-1
-1
2.4"	1.95	2.39	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3466	ラサールロジポート投資法人	不動産	REIT - 産業	1235909	2.1	2.6	"-1
-1
-1
-1
5.14"	3.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9268	オプティマスグループ	消費者循環	自動車・トラック販売	230610000	6.6	18.3	"2.65
4.53
4.75
4.9
5.26"	-1.0	2.65	3.21	4.53	4.62	4.75	4.76	4.89	4.9
6565	ABホテル	消費者循環	宿泊施設	21714000	1.0	2.6	"-1
-1
-1
-1
4.65"	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6566	要興業	産業	廃棄物管理	42485500	2.3	2.3	"-1
-1
-1
-1
5.89"	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6564	ミダック	産業	廃棄物管理	0	7.3	26.6	"1.88
2.74
2.88
3.24
3.74"	1.56	1.88	2.62	2.74	2.78	2.88	3.14	3.14	3.24
7199	プレミアグループ	金融サービス	信用サービス	124908600	7.5	7.5	"3.44
4.67
6.86
-1
6.92"	0.76	3.44	4.16	4.67	6.27	6.86	-1.0	-1.0	-1.0
6235	オプトラン	産業	特殊産業機械	69203100	1.3	2.8	"-1
-1
-1
-1
-0.88"	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4249	森六ホールディングス	基礎材料	化学製品	17335000	1.0	1.4	"-1
-1
-1
-1
4.95"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6563	みらいワークス	産業	人材派遣・雇用サービス	52910400	1.3	4.1	"-0.99
-1
-1
-1
-0.98"	-1.0	-0.99	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3540	歯愛メディカル	消費者防衛	家庭用品・個人用品	2500	2.2	5.1	"1.57
1.7
-1
-1
1.74"	1.51	1.57	1.68	1.7	-1.0	-1.0	-1.0	-1.0	-1.0
3999	ナレッジスイート			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3998	すららネット	消費者防衛	教育・訓練サービス	49541500	0.6	14.7	"0.35
2.37
2.53
2.63
2.7"	0.15	0.35	2.35	2.37	2.39	2.53	2.55	2.55	2.63
6562	ジーニー	通信サービス	インターネットコンテンツ・情報	19209400	2.8	5.4	"-1.0
-1.0
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2334	イオレ	技術	ソフトウェア - アプリケーション	4007200	0.4	3.4	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6561	HANATOUR JAPAN	消費者循環	旅行サービス	30313300	0.9	3.4	"-0.61
-1
-1
-1
-0.56"	-0.78	-0.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6560	エル・ティー・エス	産業	コンサルティングサービス	27371300	1.7	4.4	"2.04
-1
-1
-1
2.1"	-0.68	2.04	2.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7198	アルヒ	金融サービス	住宅ローン金融	32838400	0.9	2.4	"-1
-1
-1
-1
0.65"	0.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3486	グローバル・リンク・マネジメント	不動産	不動産サービス	36819600	3.6	4.4	"-0.81
-1
-1
-1
5.37"	-0.87	-0.81	5.26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3611	マツオカコーポレーション	消費者循環	衣料品製造	15523100	0.7	1.7	"-1
-1
-1
-1
-0.74"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6698	ヴィスコ・テクノロジーズ	技術	電子部品	90914400	0.7	2.9	"-1
-1
-1
-1
-0.96"	-0.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9143	SGホールディングス	産業	統合貨物・物流	503363800	1.7	3.8	"2.79
-1
-1
-1
3.76"	2.57	2.79	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
8919	カチタス	消費者循環	住宅建設	1493400	-0.0	-0.1	"-0.24
-0.24
-0.24
-0.24
17.58"	-0.24	-0.24	-0.24	-0.24	-0.24	-0.24	-0.24	-0.24	-0.24
9266	一家ダイニングプロジェクト			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6559	アトリエはるか			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3997	トレードワークス	技術	情報技術サービス	23331900	0.6	3.4	"-0.99
-1
-1
-1
-0.99"	-0.99	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6558	クックビズ	産業	人材派遣・雇用サービス	9530100	0.6	4.2	"-0.97
-1
-1
-1
-0.97"	-0.97	-0.97	-0.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7807	幸和製作所	消費者循環	家具、備品、家電	19868100	1.1	5.9	"-0.9
-0.83
-1
-1
-0.82"	-0.9	-0.9	-0.84	-0.83	-1.0	-1.0	-1.0	-1.0	-1.0
