コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
9339	コーチ・エィ	東証スタンダード	サービス業	B	2022/12/22	1570	1840	2600	2500	1660	1840	鈴木 義幸（上場時55歳1カ月）／1967年生	55	2001	136	31	100000000	2192400	839500	53.6	33.4	13.0	運転資金、設備資金	3442068000	94.8	84.1	10.7	0	0	0	0	0	"(株)伊藤ﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数を所有する会社	1436000	82.4
伊藤守	取締役	94800	5.4
伊藤光太郎	取締役の血族、従業員	63200	3.6
ｺｰﾁ･ｴｨ社員持株会	特別利害関係者など	52400	3.0
鈴木義幸	代表取締役社長執行役員	20000	1.1
栗本渉	取締役副社長執行役員など	10000	0.6
纐纈順史	取締役執行役員CFOなど	10000	0.6
片岡詳子	取締役(監査等委員)	10000	0.6
桜井一紀	執行役員	9400	0.5
ｴﾑｱﾝﾄﾞｶﾝﾊﾟﾆｰ(同)	特別利害関係者など	9400	0.5"
2937	サンクゼール	東証グロース	食料品	A	2022/12/21	1550	1800	2000	2201	1600	1800	久世 良太（上場時45歳9カ月）／1977年生	45	1982	231	7	126299000	8840000	3001500	40.0	47.0	13.0	新規出店などの設備投資、新店開業敷金・運転資金、人件費、マーケティング関連、借入金の返済・社債の償還	13702000000	90.0	89.2	0.8	0	0	0	0	0	"久世良三	代表取締役会長など	2400000	29.3
(株)Joseph’s Arrows Trust	役員らが議決権の過半数を所有する会社	1340400	16.4
久世良太	代表取締役社長、会長の長男など	1200000	14.7
久世直樹	取締役副社長、会長の二男など	1000000	12.2
ABRAHAM’s WAY FOUNDATION,LLC	役員らが議決権の過半数を所有する会社	839600	10.3
久世まゆみ	代表取締役社長の血族	520000	6.3
ｻﾝｸｾﾞｰﾙﾊﾟｰﾄﾅｰ持株会	特別利害関係者など	340000	4.2
山田保和	特別利害関係者など	24000	0.3
河原誠一	取締役など	20000	0.2
神田秀仁	取締役など	16000	0.2
山口幸枝	取締役など	16000	0.2
野村直生	従業員、関係会社の取締役	16000	0.2"
5242	アイズ	東証グロース	情報・通信業	B	2022/12/21	2020	2200	4700	5160	2020	2200	福島 範幸（上場時48歳9カ月）／1974年生	48	2007	54	4	8000000	950000	437000	34.3	52.6	13.0	広告宣伝費、新規採用費、長期借入金の一部返済	1919000000	80.1	79.7	0.4	0	0	18.4	0	0	"(同)ｼｴﾙ	役員らが議決権の過半数を所有する会社	400000	45.5
福島範幸	代表取締役社長	217600	24.7
牧田伸一	従業員	130000	14.8
三谷翔一	取締役副社長	83600	9.5
安部浩生	従業員	9200	1.1
君島佑介	従業員	8000	0.9
光清拓也	従業員	6400	0.7
谷津雄大	従業員	5200	0.6
今村武史	取締役	3600	0.4
小池祐太	従業員	2400	0.3"
5243	note	東証グロース	情報・通信業	B	2022/12/21	300	340	500	521	300	340	加藤 貞顕（上場時49歳6カ月）／1973年生	49	2011	179	29	1100070000	14827900	1471100	14.3	72.7	13.0	広告宣伝費、長期借入金の返済	4448370000	34.9	34.9	0	0	0	0	31.2	11.1	"加藤貞顕	代表取締役CEO	5690000	34.9
ﾌｪﾑﾄｸﾞﾛｰｽｷｬﾋﾟﾀﾙ投組	ベンチャーキャピタル（ファンド）	1820000	11.2
(株)日本経済新聞社	資本業務提携先	991000	6.1
Image Frame Investment(HK)Ltd	ベンチャーキャピタル（ファンド）	970000	5.9
ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	950000	5.8
CA StartupsInternetFund1号投組	ベンチャーキャピタル（ファンド）	710000	4.3
UUUM(株)	資本業務提携先	410000	2.5
(株)ﾃﾚﾋﾞ東京ﾎｰﾙﾃﾞｨﾝｸﾞｽ	資本業務提携先	410000	2.5
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	330400	2.0
(責)ﾌｪﾑﾄ･ｽﾀｰﾄｱｯﾌﾟ	ベンチャーキャピタル（ファンド）	320000	2.0"
5240	monoAItechnology	東証グロース	情報・通信業	B	2022/12/20	630	660	1558	1280	630	660	本城 嘉太郎（上場時44歳10カ月）／1978年生	44	2013	105	18	149000000	9923220	1675000	71.6	15.3	13.0	人件費、採用費、研究開発費	6251628600	64.0	45.5	18.5	0	0	5.9	8.8	0	"本城嘉太郎	代表取締役社長など	3754000	38.6
(株)ﾍﾞﾘｻｰﾌﾞ	取引先	1026680	10.6
銭&#37653;	取引先の代表取締役社長	673340	6.9
GMCM VENTURES PTE. LTD.	ベンチャーキャピタル（ファンド）	660000	6.8
(株)ｲｸﾞﾆｽ	取引先	545020	5.6
脇本博道	従業員、新株予約権信託の受託者	472100	4.9
中嶋謙互	執行役員CTOなど	400000	4.1
森川幸人	取締役など	390000	4.0
成沢理恵	取締役など	390000	4.0
山下真輝	取締役	348000	3.6
ｿﾆｰｸﾞﾙｰﾌﾟ(株)	特別利害関係者など	200000	2.1
谷間真	取締役	177040	1.8
井沢 春樹	取締役	100000	1.0
仁木 拓磨	従業員	100000	1.0
文倉 達之	特別利害関係者など	100000	1.0
きらぼしｷｬﾋﾟﾀﾙ夢・はばたき1号投組	ベンチャーキャピタル（ファンド）	100000	1.0
阪急阪神ｲﾉﾍﾞｰｼｮﾝﾊﾟｰﾄﾅｰｽﾞ投組	ベンチャーキャピタル（ファンド）	100000	1.0"
9338	INFORICH	東証グロース	サービス業	B	2022/12/20	4400	4600	7000	10510	4400	4600	秋山 広宣（上場時42歳1カ月）／1980年生	42	2015	93	121	100000000	1846620	64500	87.0	0.0	13.0	設備資金	8125128000	17.2	17.2	0	0	0	0	28.6	0	"秋山広宣	代表取締役社長兼執行役員CEO	356780	17.2
日本郵政ｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	115025	5.5
GMCM VentureCapitalPartners I	ベンチャーキャピタル（ファンド）	108370	5.2
ｺﾞｰﾙﾄﾞﾏﾝ･ｻｯｸｽ･ﾘｱﾙﾃｨ･ｼﾞｬﾊﾟﾝ(有)	ベンチャーキャピタル（ファンド）	106500	5.1
WISELY HARVEST LIMITED	特別利害関係者など	105000	5.0
MRA Investments Pte.LTD	ベンチャーキャピタル（ファンド）	100900	4.8
ｺﾀｴﾙ信託(株)	新株予約権の受託者	61670	3.0
FIVESTAR VC1(同)	ベンチャーキャピタル（ファンド）	58175	2.8
HFA2号投組	ベンチャーキャピタル（ファンド）	55245	2.7
ﾈｸｽﾄﾕﾆｺｰﾝ第2号投組	ベンチャーキャピタル（ファンド）	52850	2.5
EMURGO GROUP PTE. LTD.	特別利害関係者など	44500	2.1"
9337	トリドリ	東証グロース	サービス業	B	2022/12/19	1470	1500	2000	2733	1450	1500	中山 貴之（上場時32歳11カ月）／1990年生	32	2016	101	38	701860000	3096400	496800	57.0	30.0	13.0	人件費、広告宣伝費・販売促進費	4551708000	45.0	36.4	8.6	0	0	0	16.1	0	"中山貴之	代表取締役社長など	1134880	36.4
ｺﾀｴﾙ信託(株)	新株予約権信託の受託者	303220	9.7
GlobalCatalystPartnersJ2号投組	ベンチャーキャピタル（ファンド）	180000	5.8
国本貴志	特別利害関係者など	174600	5.6
樹神秀和	取締役など	172800	5.5
三菱UFJｷｬﾋﾟﾀﾙ7号投組	ベンチャーキャピタル（ファンド）	128560	4.1
日本郵政ｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	114280	3.7
(株)ｾﾚｽ	取引先	108600	3.5
(株)Donuts	吸収合併した子会社の元株主	101000	3.2
三宮翔太	取締役	96000	3.1
ｲｰｽﾄﾍﾞﾝﾁｬｰｽﾞ3号投組	ベンチャーキャピタル（ファンド）	76820	2.5"
7114	フーディソン	東証グロース	卸売業	B	2022/12/16	2210	2300	2650	2300	2210	2300	山本 徹（上場時44歳1カ月）／1978年生	44	2013	102	10	100000000	4358940	1226800	55.4	31.5	13.0	新物流センターの開設費用、新規出店費用、広告宣伝費、採用費・人件費、借入金の返済、売り上げ拡大に伴う増加運転資金	9633257400	76.0	71.1	4.9	0	0	0	14.9	0	"山本徹	代表取締役CEOなど	2077647	50.6
(株)ﾘｰﾌﾟﾗｼﾞｬﾊﾟﾝ	諸藤周平社外取締役が代表取締役を務める会社	840000	20.5
ｸﾞﾛｰﾊﾞﾙ･ﾌﾞﾚｲﾝ5号投組	ベンチャーキャピタル（ファンド）	294000	7.2
SBI AI&Blockchain投組	ベンチャーキャピタル（ファンド）	120000	2.9
(株)ﾐﾛｸ情報ｻｰﾋﾞｽ	特別利害関係者など	117648	2.9
内藤直樹	取締役CFO	92100	2.2
谷村格	社外取締役	64000	1.6
三菱UFJｷｬﾋﾟﾀﾙ5号投組	ベンチャーキャピタル（ファンド）	58823	1.4
電通ﾃﾞｼﾞﾀﾙ投組	ベンチャーキャピタル（ファンド）	58822	1.4
伊藤貴彦	執行役員	47000	1.1
JR東日本ｽﾀｰﾄｱｯﾌﾟ(株)	ベンチャーキャピタル（ファンド）	40000	1.0
ひまわりG5号投組	ベンチャーキャピタル（ファンド）	40000	1.0"
5139	オープンワーク	東証グロース	情報・通信業	B	2022/12/16	2920	3150	3500	3500	2920	3150	大沢 陽樹（上場時37歳10カ月）／1985年生	37	2007	81	5	649340000	5140000	1295900	38.6	48.4	13.0	人件費・採用費、広告宣伝費	15008800000	92.8	33.6	2.2	0	57.0	0.4	0	0	"(株)ﾘﾝｸｱﾝﾄﾞﾓﾁﾍﾞｰｼｮﾝ	親会社	2730000	57.0
増井慎二郎	創業者	1570000	32.8
小倉基弘	特別利害関係者など	200000	4.2
川島浩治	取締役	90000	1.9
小沢博之	特別利害関係者など	50000	1.0
大沢陽樹	代表取締役社長	38400	0.8
池内駿介	取締役	16200	0.3
山崎慎也	従業員	8000	0.2
本多雄太郎	従業員	6600	0.1
広瀬悠太朗	従業員	6600	0.1"
5138	Rebase	東証グロース	情報・通信業	B	2022/12/16	880	920	2166	2120	880	920	佐藤 海（上場時33歳0カ月）／1989年生	33	2014	27	11	82750000	4600000	989000	20.2	66.7	13.0	採用費、広告宣伝費	4048000000	83.0	64.7	18.3	0	0	0	7.6	0	"(株)elpido	役員らが議決権の過半数を所有する会社	1540000	32.2
佐藤海	代表取締役CEO	1160000	24.2
高畠裕二	取締役CTO	704000	14.7
(株)El Monte Garage	役員らが議決権の過半数を所有する会社	396000	8.3
SBIﾍﾞﾝﾁｬｰ投資促進税制投組	ベンチャーキャピタル（ファンド）	133000	2.8
石田貴心ｱﾚｷｻﾝﾀﾞｰ	取締役COO	115500	2.4
SBIﾍﾞﾝﾁｬｰ企業成長支援3号投組	ベンチャーキャピタル（ファンド）	103000	2.1
岡本泰彦	特別利害関係者など	100000	2.1
赤木賢敏	特別利害関係者など	100000	2.1
SBIﾍﾞﾝﾁｬｰ企業成長支援4号投組	ベンチャーキャピタル（ファンド）	74000	1.6
大辻琢磨	取締役	58300	1.2
SBIﾍﾞﾝﾁｬｰ企業成長支援2号投組	ベンチャーキャピタル（ファンド）	53000	1.1"
5027	AnyMind Group	東証グロース	情報・通信業	A	2023/03/29	970	1000	1400	1000	970	1000	十河 宏輔（上場時35歳11カ月）／1987年生	35	2019	8	35	100000000	56986200	3092900	28.6	58.3	13.0	事業拡大のための人件費	55276614000	48.4	37.2	11.2	0	0	0	32.5	0	"十河宏輔	代表取締役CEOなど	23400000	37.2
小堤音彦	取締役CCOなど	6000000	9.5
(株)SMBC信託(金外信 未来創生2号F	投資業(ﾌｧﾝﾄﾞ)	4260000	6.8
JATF VI (Singapore) Pte. LTD.	投資業(ﾌｧﾝﾄﾞ)	4171800	6.6
JAFCO Asia T F VII Pte. LTD.	投資業(ﾌｧﾝﾄﾞ)	3023400	4.8
JICﾍﾞﾝﾁｬｰ･ｸﾞﾛｰｽ･ﾌｧﾝﾄﾞ1号投組	投資業(ﾌｧﾝﾄﾞ)	2463100	3.9
JPｲﾝﾍﾞｽﾄﾒﾝﾄ1号投組	投資業(ﾌｧﾝﾄﾞ)	1799700	2.9
日本ｸﾞﾛｰｽｷｬﾋﾟﾀﾙ投資法人	投資業(ﾌｧﾝﾄﾞ)	1523100	2.4
渡辺久憲	特別利害関係者など	1167600	1.9
大川敬三	取締役CFOなど	1074600	1.7
(株)SMBC信託(12100440)	投資業(ﾌｧﾝﾄﾞ)	1065000	1.7
VGI Public Company Limited	投資業(ﾌｧﾝﾄﾞ)	1065000	1.7
日本郵政ｷｬﾋﾟﾀﾙ(株)	投資業(ﾌｧﾝﾄﾞ)	1065000	1.7"
5137	スマートドライブ	東証グロース	情報・通信業	B	2022/12/15	1260	1320	1600	1630	1260	1320	北川 烈（上場時33歳7カ月）／1989年生	33	2013	73	15	107500000	6039830	1673100	13.4	73.6	13.0	車載デバイスの先行調達資金や広告宣伝費などの運転資金、ソフトウエア自社開発費や研究開発費、東南アジアでの運転資金	7610185800	46.8	46.8	0	0	0	0	29.4	1.9	"(株)OMU	代表取締役の資産管理会社	3000000	46.8
(株)INCJ	ベンチャーキャピタル（ファンド）	761220	11.9
TJ2015.FUND LP	ベンチャーキャピタル（ファンド）	457500	7.1
Monoful Pte. Ltd.	特別利害関係者など	400020	6.2
ANRI1号投組	ベンチャーキャピタル（ファンド）	333330	5.2
加藤雅之	新株予約権の受託者	219000	3.4
住友商事(株)	特別利害関係者など	140610	2.2
田中基博	新株予約権の受託者	135000	2.1
ｱｸｻ損害保険(株)	資本業務提携先	125010	1.9
三菱UFJｷｬﾋﾟﾀﾙ5号投組	ベンチャーキャピタル（ファンド）	124980	1.9
Innovation Growth Fund I L.P.	ベンチャーキャピタル（ファンド）	112500	1.8
SMBCﾍﾞﾝﾁｬｰｷｬﾋﾟﾀﾙ3号投組	ベンチャーキャピタル（ファンド）	93750	1.5"
9204	スカイマーク	東証グロース	空運業	A	2022/12/14	1150	1170	1230	1272	1150	1170	洞 駿（上場時75歳1カ月）／1947年生	75	1996	2365	5	100000000	60329400	31957800	40.8	46.1	13.0	新機材導入関連投資、借入金返済	69378810000	0	0	0	0	0	0	83.5	0	"ｲﾝﾃｸﾞﾗﾙ2号投組	ベンチャーキャピタル（ファンド）	20300700	42.9
UDSｴｱﾗｲﾝ投組	ベンチャーキャピタル（ファンド）	15793524	33.4
ANAﾎｰﾙﾃﾞｨﾝｸﾞｽ(株)	特別利害関係者など	7802190	16.5
Integral Fund II (A) L.P.	ベンチャーキャピタル（ファンド）	2244300	4.8
ｲﾝﾃｸﾞﾗﾙ2号SS投組	ベンチャーキャピタル（ファンド）	1145286	2.4"
9336	大栄環境	東証プライム	サービス業	A	2022/12/14	1270	1350	1480	1710	1270	1350	金子 文雄（上場時66歳1カ月）／1956年生	66	1979	1059	23	558637000	95077900	36915000	9.5	77.5	13.0	設備投資	120748933000	98.6	98.5	0.1	0	0	0.0	0	0	"ｳｲﾝｸﾞﾄﾜ(株)	役員らが議決権の過半数を所有する会社	89999500	98.3
従業員持株会	特別利害関係者など	1190700	1.3
金子文雄	代表取締役社長	47300	0.1
井上吉一	取締役副社長	46800	0.1
大田成幸	専務取締役など	46800	0.1
篠原啓二	顧問	46800	0.1
東井基光	従業員	15600	0.0
石川光一	従業員、子会社の役員	15600	0.0
出射邦彦	従業員、子会社の役員	15600	0.0
下田守彦	従業員、子会社の役員	15600	0.0
下地弘章	従業員、子会社の役員	15600	0.0
下地正勝	従業員、子会社の役員	15600	0.0
平井俊文	従業員、子会社の役員	15600	0.0
森田憲一	従業員、子会社の役員	15600	0.0
山下竜生	従業員、子会社の役員	15600	0.0
鰐部仁	従業員、子会社の役員	15600	0.0"
5527	propertytechnologies	東証グロース	不動産業	B	2022/12/13	2920	2950	3300	3980	2890	2950	浜中 雄大（上場時56歳11カ月）／1966年生	56	2020	19	3	100000000	4074151	856700	42.0	44.9	13.0	増員関連費用、広告宣伝費用	11896520920	78.4	76.4	2.0	0	0	0.8	19.3	0	"浜中雄大	代表取締役社長	3054000	76.4
J-GIA1号投組	ベンチャーキャピタル（ファンド）	740311	18.5
みずほ成長支援投組	ベンチャーキャピタル（ファンド）	30000	0.8
高橋正哉	子会社の従業員	25500	0.6
杉浦潤一	取締役	22500	0.6
田井昇	取締役	22500	0.6
水野治	取締役	14610	0.4
松岡耕平	取締役	14610	0.4
下村貴之	外部協力者	14610	0.4
樋口勝弘	子会社の従業員	7800	0.2"
4892	サイフューズ	東証グロース	医薬品	B	2022/12/01	1745	1620	1750	1720	1470	1620	秋枝 静香（上場時45歳11カ月）／1976年生	46	2010	21	46	169034000	7168000	1758600	71.1	15.9	13.0	臨床試験費用、研究開発費用、システム費用、人件費	12508160000	11.9	6.8	5.1	0	0	0	23.1	11.4	"SBI Ventures Two(株)	ベンチャーキャピタル（ファンド）	490500	7.2
秋枝静香	代表取締役	460000	6.8
富士ﾌｲﾙﾑ(株)	資本業務提携先	433500	6.4
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ7号投組	ベンチャーキャピタル（ファンド）	380000	5.6
三條真弘	取締役CFO	345000	5.1
積水化学工業(株)	資本業務提携先	340000	5.0
CYBERDYNE(株)	特別利害関係者など	319500	4.7
中山功一	特別利害関係者など	254000	3.8
三菱UFJｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	251500	3.7
(株)新生銀行	特別利害関係者など	223000	3.3
(株)JTﾌｧｲﾅﾝｼｬﾙｻｰﾋﾞｽ	ベンチャーキャピタル（ファンド）	222500	3.3
名古屋大学･東海地区大学広域ﾍﾞﾝﾁｬｰ1号投組	ベンチャーキャピタル（ファンド）	222000	3.3"
