コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
7782	シンシア	マザーズ	精密機器	B	2016/12/16	2100	2100	2500	1950	1940	2100	中村 研（上場時43歳11カ月）／1973年生	43	2008	31	11	100000000	2089000	500000	40.0	50.0	10.0	広告宣伝費や基幹システムの改修および借入金の返済	4386900000	82.9	3.8	1.8	0	77.3	0.7	8.5	0	"(株)ｷｬﾋﾟﾀﾙﾒﾃﾞｨｶ	親会社	1700000	77.3
(株)ｼﾝｼｱ	自己株式	111000	5.0
中村 研	代表取締役執行役員社長	83000	3.8
みずほ成長支援投資組合	ベンチャーキャピタル（ファンド）	42000	1.9
かながわ成長支援投資組合	ベンチャーキャピタル（ファンド）	42000	1.9
ｵﾘｯｸｽ(株)	ベンチャーキャピタル（ファンド）	42000	1.9
清水 康久	取締役執行役員	24000	1.1
SBIﾍﾞﾝﾁｬｰ企業支援投組	ベンチャーキャピタル（ファンド）	19000	0.9
長嶺 英昌	従業員	16000	0.7
飯島 彰	執行役員	16000	0.7
SBIﾍﾞﾝﾁｬｰ企業成長支援4号	ベンチャーキャピタル（ファンド）	13800	0.6
SBIｱﾄﾞﾊﾞﾝｽﾄ･ﾃｸﾉﾛｼﾞｰ1号	ベンチャーキャピタル（ファンド）	10500	0.5
SBIﾍﾞﾝﾁｬｰ企業成長支援2号	ベンチャーキャピタル（ファンド）	9800	0.5
SBIﾍﾞﾝﾁｬｰ企業成長支援	ベンチャーキャピタル（ファンド）	6900	0.3"
6539	ＭＳ－Ｊａｐａｎ	マザーズ	サービス業	B	2016/12/15	1960	2080	2100	2200	1960	2080	有本 隆浩（上場時55歳3カ月）／1961年生	55	1990	112	9	20000000	5965000	1828500	43.5	43.5	13.0	プラットフォームの開発投資や運転資金、広告宣伝費および人材採用費などに充当	11691400000	91.1	90.8	0.3	0	0	0.0	0	0	"有本 隆浩	代表取締役社長	3158000	55.6
(株)T&Aﾎｰﾙﾃﾞｨﾝｸﾞｽ	役員らが議決権の過半数を所有する会社	2000000	35.2
(株)MS-Japan	自己株式	455000	8.0
藤江 真之	取締役	4000	0.1
井川 優介	取締役	4000	0.1
中園 隼人	取締役	4000	0.1
久住 憲市	従業員	2000	0.0
菅原 正則	取締役（監査等委員）	1500	0.0
大浦 善光	取締役（監査等委員）	1500	0.0
坂元 英峰	取締役（監査等委員）	1500	0.0
清水 悠太	従業員	1500	0.0
有山 智規	従業員	1500	0.0"
6538	キャリアインデックス	マザーズ	サービス業	B	2016/12/14	6130	6060	6500	6150	5720	6060	板倉 広高 （上場時51歳0カ月）／1965年生	51	2005	29	5	42000000	1726000	496800	25.4	61.6	13.0	本社移転費、採用教育費・人件費、広告宣伝費	10580380000	97.4	80.8	16.6	0	0	2.2	0	0	"板倉 広高	代表取締役社長	1316000	80.8
斉藤 慶介	取締役	256000	15.7
熊谷 友幸	従業員	13000	0.8
斎藤 武人	従業員	13000	0.8
米山 恭右	取締役	8000	0.5
青梨 和幸	取締役	6000	0.4
林 絢子	従業員	1800	0.1
嶌田 岳人	従業員	1700	0.1
武智 恵	従業員	1500	0.1
辻口 和也	従業員	1500	0.1
向山 正純	従業員	1500	0.1
曽根 康司	従業員	1500	0.1"
3475	グッドコムアセット	JASDAQスタンダード	不動産業	B	2016/12/08	1850	1950	3000	2582	1850	1950	長嶋 義和 （上場時47歳0カ月）／1969年生	47	2005	75	25	91500000	1425000	634800	59.4	27.6	13.0	新築マンションの購入・開発にかかる運転資金	2636250000	73.6	69.3	4.3	0	0	0	0	0	"長嶋 義和	代表取締役社長	586000	50.9
長嶋 弘子	代表取締役社長の配偶者	212000	18.4
北出 和佳	特別利害関係者など	50000	4.3
川満 隆詞	取締役執行役員	50000	4.3
従業員持ち株会	特別利害関係者など	49200	4.3
染谷 恭子	特別利害関係者など	35000	3.0
(株)ﾘｱﾙﾜﾝ	特別利害関係者など	26000	2.3
城島 佳央里	特別利害関係者など	25000	2.2
染谷 祐佳里	特別利害関係者など	25000	2.2
平瀬 健士	特別利害関係者など	14000	1.2
向江 弘徳	監査役	14000	1.2"
7191	イントラスト	マザーズ	その他金融業	B	2016/12/07	630	630	1000	854	570	630	桑原 豊（上場時58歳1カ月）／1958年生	58	2006	83	4	391507000	9743861	2605000	54.9	32.1	13.0	システム開発・改修、コールセンターやオフィスの拡充、新たな保証商品の開発販売用資金および代位弁済資金	6138632430	96.5	18.4	0.3	0	77.8	0.4	0	0	"Prestige International	親会社	7320700	77.8
桑原 豊	代表取締役社長執行役員	1473300	15.7
(株)桑原ﾄﾗｽﾄ	役員らが議決権の過半数を所有する会社	250000	2.7
(株)ﾄﾘﾆﾃｨｼﾞｬﾊﾟﾝ	特別利害関係者など	172000	1.8
藤森 武	取締役執行役員	14000	0.1
太田 博之	取締役執行役員	14000	0.1
川島 俊忠	取締役執行役員	14000	0.1
中村 育紘	従業員	10000	0.1
石原 健太	従業員	10000	0.1
永田 明久	従業員	7000	0.1
立和名 政文	従業員	7000	0.1"
3550	スタジオアタオ	マザーズ	小売業	B	2016/11/29	2930	3030	4000	3810	2930	3030	瀬尾 訓弘 （上場時40歳7カ月）／1976年生	40	2005	42	4	10000000	2051000	727100	7.0	83.9	9.1	新規出店の設備投資、残額はインターネット販売の販売促進費	6009430000	51.6	48.4	3.2	0	0	0	0	0	"黒越 誠治	その他の関係会社の役員	795000	38.5
瀬尾 訓弘	代表取締役社長	600000	29.0
(株)ｾﾌﾞﾝｵｰ	役員らが議決権の過半数を所有する会社	400000	19.4
(株)九六	黒越誠治氏の資産管理会社	205000	9.9
長南 伸明	取締役	62000	3.0
籠谷 雅	取締役	4000	0.2"
3967	エルテス	マザーズ	情報・通信業	B	2016/11/29	1620	1790	5500	6510	1650	1790	菅原 貴弘 （上場時36歳11カ月）／1979年生	37	2012	75	61	504890000	2351600	248500	60.4	26.6	13.0	広告宣伝費やウェブサイトリニューアル、採用費や人件費、システムインフラの増強、ソフトウエア取得、オフィス移転および構築、新サービス設計・構築、パートナーとの連携など	3809592000	39.9	39.9	0	0	0	0	15.8	2.6	"菅原 貴弘	代表取締役社長	711600	29.4
(株)TSﾊﾟｰﾄﾅｰｽﾞ	役員らが議決権の過半数を所有する会社	254200	10.5
(株)産業革新機構	ベンチャーキャピタル（ファンド）	250000	10.3
宮前 幸央	特別利害関係者など	100000	4.1
NTTｲﾝﾍﾞｽﾄﾒﾝﾄ･ﾊﾟｰﾄﾅｰｽﾞﾌｧﾝﾄﾞ	ベンチャーキャピタル（ファンド）	83300	3.4
瓜生 健太郎	特別利害関係者など	75900	3.1
(株)電通	資本業務提携先	62500	2.6
NTTｺﾑ ｵﾝﾗｲﾝ･ﾏｰｹﾃｨﾝｸﾞ･ｿﾘｭｰｼｮﾝ	取引先	60000	2.5
みずほ成長支援投組	ベンチャーキャピタル（ファンド）	50000	2.1
(株)ｱﾄﾞﾍﾞﾝﾁｬｰ	特別利害関係者など	50000	2.1"
5704	ＪＭＣ	マザーズ	非鉄金属	B	2016/11/29	920	960	1500	1816	920	960	渡辺 大知（上場時42歳7カ月）／1974年生	42	1992	78	24	263000000	2450000	1150000	84.3	2.6	13.0	鋳造事業の生産能力拡大(建物建設資金および機械装置購入資金)	2254000000	71.0	46.8	24.2	0	0	0	23.5	0	"渡辺 大知	代表取締役社長	706800	41.4
鈴木 浩之	専務取締役	328000	19.2
DCIﾊｲﾃｸ製造業成長支援	ベンチャーキャピタル（ファンド）	109200	6.4
EEIｸﾘｰﾝﾃｯｸ投資事業	ベンチャーキャピタル（ファンド）	100000	5.9
渡辺商事(株)	代表取締役が議決権の過半数を所有する会社	92000	5.4
東京都ﾍﾞﾝﾁｬｰ企業成長支	ベンチャーキャピタル（ファンド）	90800	5.3
山崎 晴太郎	取締役	48000	2.8
静岡ｷｬﾋﾟﾀﾙ5号投資事業	ベンチャーキャピタル（ファンド）	40000	2.3
森谷 知子	取締役	37200	2.2
かながわ成長企業支援投	ベンチャーキャピタル（ファンド）	30000	1.8
TNP中小ﾍﾞﾝﾁｬｰ成長応援投	ベンチャーキャピタル（ファンド）	30000	1.8"
6537	ＷＡＳＨハウス	マザーズ	サービス業	B	2016/11/22	2090	2300	2700	3240	2090	2300	児玉 康孝（上場時51歳1カ月）／1965年生	51	2001	87	30	161380000	3245200	1279300	48.5	38.5	13.0	首都圏への直営店出店の設備資金、借入金返済の一部、人材紹介料。	6782468000	69.5	69.5	0	0	0	0	24.1	0	"児玉康孝	代表取締役社長	963500	35.7
(株)ＫＤＭ	役員らが議決権の過半数を所有する会社	777000	28.8
ｼﾞｬﾌｺV2共有投資事業	ベンチャーキャピタル（ファンド）	219000	8.1
JAIC-みやざき太陽1号	ベンチャーキャピタル（ファンド）	210000	7.8
みやざき未来応援ﾌｧﾝﾄﾞ	ベンチャーキャピタル（ファンド）	200000	7.4
児玉真由美	代表取締役社長の血族	100000	3.7
(株)宮崎銀行	特別利害関係者など	80000	3.0
ｼﾞｬﾌｺV2-W投資事業	ベンチャーキャピタル（ファンド）	21800	0.8
児玉ユミ子	代表取締役社長の血族、取締役	20000	0.7
児玉光	代表取締役社長の血族	15000	0.6"
3267	フィル・カンパニー	マザーズ	建設業	B	2016/11/18	1210	1310	2500	4000	1190	1310	能美 裕一(上場時42歳7カ月)／1974年生	42	2005	8	82	99300000	2339000	345000	58.0	29.0	13.0	本社移転費用、事業拡大のための人材採用費・人件費、広告宣伝費など	2830190000	53.0	49.0	4.0	0	0	0	1.7	0	"高橋 伸彰	代表取締役	987000	41.8
SUS(株)	特別利害関係者など	245000	10.4
能美 裕一	代表取締役社長	124000	5.3
高野 隆	取締役	94000	4.0
(合)NOB	役員らが議決権の過半数を所有する会社	45000	1.9
(株)ﾌｭｰﾁｬｰﾎｰﾙﾃﾞｨﾝｸﾞｽ	特別利害関係者など	45000	1.9
松藤 博次	特別利害関係者など	45000	1.9
真鍋 康正	特別利害関係者など	45000	1.9
(株)ido	特別利害関係者など	45000	1.9
二村 健司	特別利害関係者など	44000	1.9
西武しんきんｷｬﾋﾟﾀﾙ商店街ﾌｧﾝﾄﾞ1号	ベンチャーキャピタル（ファンド）	40000	1.7
Vector Group International Limited	特別利害関係者など	40000	1.7"
3548	バロックジャパンリミテッド	東証1部	小売業	A	2016/11/01	2240	2000	1900	1900	2000	2240	村井 博之(上場時55歳3カ月)／1961年生	55	2003	1511	12	3914375000	35503000	13776700	30.5	56.5	13.0	新規出店、社内基幹システムの更新、借入金の返済	79526720000	14.6	13.2	1.4	0	0	1.0	21.4	0	"MUTUAL CROWN LIMITED	その他の関係会社	10003600	29.8
オリックス(株)	特別利害関係者など	9359600	27.9
CDH RUNWAY INVESTMENT (HK) LIMITED	ベンチャーキャピタル（ファンド）	7199800	21.4
村井 博之	代表取締役社長、子会社の取締役	4218000	12.6
深沢 瑞岐	従業員	188000	0.6
奈良 世輝	代表取締役副社長	186000	0.6
深沢 哲人	上席執行役員	176000	0.5
小池 恵一郎	上席執行役員	158000	0.5
池内 秀樹	執行役員	124000	0.4
中根 麗子	従業員	124000	0.4"
1438	岐阜造園	名証2部	建設業	C	2016/11/01	1000	1150	1100	1191	1000	1150	小栗 達弘 （上場時72歳5カ月）／1944年生	72	1966	68	21	61100000	1415000	460000	87.0	0.0	13.0	システム導入や事業者開設のための設備資金、採用費や人件費、広告宣伝費	1415000000	86.8	80.0	6.8	0	0	0	0	0	"小栗 達弘	代表取締役社長	280230	27.6
小栗 弘	代表取締役社長の血族（相続手続き中）	267530	26.4
小栗 勝郎	代表取締役社長と常務取締役の血族	263930	26.0
社員持ち株会	特別利害関係者など	72200	7.1
伊藤 俊秀	特別利害関係者など	15010	1.5
舟橋 恵一	取締役	15000	1.5
山崎 茂	特別利害関係者など	15000	1.5
山田 準	専務取締役	15000	1.5
川下 保博	取締役	10000	1.0
小栗 育子	常務取締役の血族	6600	0.7
小栗 栄一	常務取締役	6600	0.7
小栗 治子	常務取締役の血族	6600	0.7
小栗 正広	常務取締役の血族	6600	0.7"
6535	アイモバイル	マザーズ	サービス業	A	2016/10/27	1240	1320	1000	1230	1220	1320	田中 俊彦 （上場時37歳8カ月）／1979年生	37	2007	163	3	98000000	22153800	6373800	52.2	34.8	12.9	システム投資、事業拡大のための投資	27470712000	80.7	41.1	39.6	0	0	0.5	0	0	"田中 俊彦	代表取締役社長	10650000	40.9
野口 哲也	取締役	10230000	39.3
(株)ｱｲﾓﾊﾞｲﾙ	自己株式	4153800	16.0
溝田 吉倫	代表取締役副社長	63800	0.2
甲斐 康浩	従業員	41500	0.2
野仲 正樹	子会社の取締役	40400	0.2
須藤 麻里	従業員	38400	0.1
山本 真実	従業員	35400	0.1
加藤 秀樹	従業員	34400	0.1
冨重 真栄	取締役	34300	0.1"
9142	九州旅客鉄道〔JR九州〕	東証1部	陸運業	S	2016/10/25	2450	2600	3000	3100	2400	2600	青柳 俊彦（上場時63歳2カ月）／1953年生	63	1987	7870	1	16000000000	160000000	160000000	0.0	100.0	0.0	-	392000000000	0	0	0	0	0	0	0	0	"(独)法人鉄道建設・運輸施設整備支援機構	特別利害関係者など	160000000	100.0"
3966	ユーザベース	マザーズ	情報・通信業	A	2016/10/21	2510	2510	2800	2908	2190	2510	新野 良介（上場時38歳10カ月）／1977年生<br>梅田 優祐（上場時35歳5カ月）／1981年生	39	2008	101	24	547566000	7084707	846700	64.1	22.8	13.0	広告宣伝費、採用費と人件費、システム開発に関する業務委託費、オフィス増床費。	17782614570	61.6	52.4	9.2	0	0	2.0	23.3	0	"新野 良介	代表取締役社長、子会社の代表取締役	1932564	26.2
梅田 優祐	代表取締役社長、子会社の代表取締役	1932564	26.2
稲垣 裕介	取締役COO	675372	9.2
Globis Fund III L.P.	ベンチャーキャピタル（ファンド）	580899	7.9
Financial Intelligence Services Ltd.	ベンチャーキャピタル（ファンド）	369600	5.0
ﾏﾈｯｸｽﾍﾞﾝﾁｬｰｽﾞ(株)	ベンチャーキャピタル（ファンド）	215778	2.9
ﾌﾞﾛｸﾞﾋﾞｼﾞﾈｽﾌｧﾝﾄﾞ	ベンチャーキャピタル（ファンド）	198000	2.7
ﾃｸﾉﾛｼﾞｰﾍﾞﾝﾁｬｰｽﾞ3号	ベンチャーキャピタル（ファンド）	183984	2.5
Globis Fund III(B) L.P	ベンチャーキャピタル（ファンド）	166731	2.3
竹内 秀行	従業員	147135	2.0"
7190	マーキュリアインベストメント	東証2部	証券商品先物	B	2016/10/17	1640	1450	1500	1390	1400	1450	豊島 俊弘(上場時54歳0カ月)／1962年生	54	2005	25	38	429050000	4437000	1047200	50.7	36.4	12.9	今後組成を予定しているファンドへの自己投資資金（間接投資含む）	7276680000	12.2	8.0	4.2	0	0	1.6	0	0	"(株) 日本政策投資銀行	その他の関係会社	1400000	32.5
伊藤忠商事(株)	その他の関係会社	1052000	24.4
あすかﾎｰﾙﾃﾞｨﾝｸﾞｽ (株)	その他の関係会社	378000	8.8
谷家 衛	特別利害関係者など	370000	8.6
豊島 俊弘	代表取締役CEO	212000	4.9
三井住友信託銀行(株)	特別利害関係者など	194000	4.5
(合)ユニオン・ベイ	役員らが議決権の過半数を所有する会社	132000	3.1
石野 英也	取締役	121000	2.8
三好 達雄	-	80000	1.9
許 暁林	同社および子会社の従業員	67000	1.6
中井 竜馬	執行役員	58000	1.4"
4189	KHネオケム	東証1部	化学	A	2016/10/12	1670	1380	1306	1306	1330	1670	浅井 恵一 （上場時62歳0カ月）／1954年生	62	2010	606	6	7013750000	36664400	30376500	8.6	78.4	13.0	製造設備の増強、老朽化製造設備の維持更新、製造設備の合理化・法令対応、可塑剤原料などの生産体制構築など	61229548000	1.6	1.6	0	0	0	0	98.5	0	"ケイジェイ投資組合	ベンチャーキャピタル（ファンド）	10900000	31.6
Shepherds Hill Capital Partners	ベンチャーキャピタル（ファンド）	8413100	24.4
日本産業第三号	ベンチャーキャピタル（ファンド）	6589400	19.1
Manaslu Fund, L.P.	ベンチャーキャピタル（ファンド）	4872000	14.1
Sonora Fund, L.P.	ベンチャーキャピタル（ファンド）	3225500	9.3
浅井 恵一	代表取締役社長執行役員	535000	1.6"
