コード	企業名	市場	業種	注目度	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
1383	ベルグアース	JASDAQスタンダード	-	C	2011/11/29	940	740	740	780	740	940	山口　一彦／S32年生	54	2001	160	51	233200000	1230800	488000	51.2	35.7	13.0	野菜苗生産販売事業にかかる設備資金	1156952000	53.8	53.8	0	0	0	0	25.4	0	"山口　一彦	代表取締役社長	506400	51.6
ジャフコＶ1-Ｂ号	ベンチャーキャピタル（ファンド）	58400	6.0
ニッセイ・キャピタル３号	ベンチャーキャピタル（ファンド）	38600	3.9
ジャフコＶ1-スター	ベンチャーキャピタル（ファンド）	35200	3.6
ＤＢＪキャピタル１号	ベンチャーキャピタル（ファンド）	34400	3.5
従業員持ち株会	特別利害関係者等	30000	3.1
アグリ・エコサポート	ベンチャーキャピタル（ファンド）	30000	3.1
いよベンチャーファンド１号	ベンチャーキャピタル（ファンド）	28600	2.9
ジャフコＶ１-Ａ号	ベンチャーキャピタル（ファンド）	23000	2.4
山口　真由子	取締役、代表取締役社長の配偶者	22000	2.2"
3444	菊池製作所	JASDAQスタンダード		C	2011/10/28	1070	1100	1050	1150	1050	1100	菊池　功／S18年生	68	1976	350	41	170000000	3623500	805000	37.3	49.7	13.0	自社製品創出のための研究開発費、生産設備導入資金	3877145000	39.2	0	39.2	0	0	0	0	0	"菊池　功	代表取締役社長、役員の配偶者および血族、子会社の役員	1575000	47.4
菊池美代	役員の配偶者および血族	495000	14.9
菊池昭夫	取締役、役員の配偶者および血族	390000	11.7
斎藤恵美子	従業員、役員の配偶者および血族	390000	11.7
従業員持ち株会	特別利害関係者等	203950	6.1
斎藤弘己	常務取締役、子会社の役員	150000	4.5
加藤正博	専務取締役、子会社の役員	10050	0.3
小野寺　努	取締役	9500	0.3
橋本吉則	取締役	9000	0.3
原田義宗	常務取締役	9000	0.3"
3657	ポールトゥウィン・ピットクルーホールディング	マザーズ		A	2011/10/26	2250	2250	3000	2730	2000	2250	小西　直人／S26年生	60	2009	337	113	50000000	4256000	1472000	43.5	43.5	13.0	設備投資、システム開発、運転資金など	9576000000	80.0	38.0	42.0	0	0	0	0	0	"橘　民義	代表取締役会長、子会社の取締役	1191800	31.1
本重　光孝	取締役、子会社の取締役	1091800	28.4
松本　公三	子会社の取締役	424060	11.1
従業員持ち株会	特別利害関係者等	213120	5.5
橘　鉄平	取締役、子会社の取締役、代表取締役の血族	160800	4.2
小西　直人	代表取締役社長、子会社の取締役	104800	2.7
津田　哲治	取締役、子会社の取締役	96200	2.5
上杉　増夫	特別利害関係者等	96200	2.5
今西　謙太郎	特別利害関係者等	72000	1.9
鈴木　博文	特別利害関係者等	72000	1.9"
7777	スリー・ディー・マトリックス	JASDAQグロース		B	2011/10/24	2100	2100	1900	1200	1900	2100	高村　健太郎／S30年生	56	2004	20	93	1359300000	4492000	2048400	34.2	56.1	9.8	医療製品開発および製品製造のための設備投資	9433200000	10.6	0	10.6	0	0	0	25.9	0	"3DM Investment	ベンチャーキャピタル（ファンド）	554000	12.8
永野　恵嗣	取締役会長	458800	10.6
New Media Japan	特別利害関係者等	344000	7.9
安田企業投資４号	ベンチャーキャピタル（ファンド）	300000	6.9
ＴＥＩ１号	ベンチャーキャピタル（ファンド）	170000	3.9
アイル	特別利害関係者等	160000	3.7
扶桑薬品工業	特別利害関係者等	160000	3.7
Excelsior Medical	特別利害関係者等	160000	3.7
八神製作所	特別利害関係者等	100000	2.3
伊藤忠ケミカルフロンティア	特別利害関係者等	100000	2.3
JAIC-中小企業グローバル支援	ベンチャーキャピタル（ファンド）	100000	2.3
エムスリー	特別利害関係者等	100000	2.3"
3276	日本管理センター	JASDAQスタンダード		C	2011/10/21	1600	1600	1800	1600	1400	1600	武藤　英明／S39年生	47	2002	82	77	212617000	966500	224000	15.6	71.4	12.9	システム開発	1546400000	30.6	30.6	0	0	0	0	22.1	0	"武藤英明	代表取締役社長	330600	30.6
川口雄一郎	特別利害関係者等	93900	8.7
ジャフコＶ１－Ｂ号	ベンチャーキャピタル（ファンド）	87000	8.1
ジャフコＶ１－Ａ号	ベンチャーキャピタル（ファンド）	52200	4.8
MBC開発	特別利害関係者等	39000	3.6
明和不動産	特別利害関係者等	39000	3.6
不動産中央情報センター	特別利害関係者等	39000	3.6
みずほキャピタル第１号	ベンチャーキャピタル（ファンド）	36000	3.3
ジャフコＶ１－スター	ベンチャーキャピタル（ファンド）	34800	3.2
ＳＭＢＣキャピタル１号	ベンチャーキャピタル（ファンド）	28800	2.7"
4582	シンバイオ製薬	JASDAQグロース		B	2011/10/20	560	560	515	450	460	560	吉田　文紀／S24年生	62	2005	68	147	4710850000	19130900	5865000	87.0	0.0	13.0	臨床試験費用および関連するマイルストーンの支払い	10713304000	22.6	22.6	0	0	0	0	25.6	0	"吉田　文紀	代表取締役社長	3800000	22.6
Cephalon	特別利害関係者等	2589000	15.4
ジャフコＶ２共有	ベンチャーキャピタル（ファンド）	2308800	13.8
エーザイ	特別利害関係者等	833400	5.0
早稲田１号	ベンチャーキャピタル（ファンド）	684000	4.1
早稲田グローバル１号	ベンチャーキャピタル（ファンド）	500000	3.0
NIFSMBC-V2006S３	ベンチャーキャピタル（ファンド）	301700	1.8
TNPオンザロード１号	ベンチャーキャピタル（ファンド）	254000	1.5
ジャフコＶ２－Ｗ	ベンチャーキャピタル（ファンド）	230500	1.4
第一三共	特別利害関係者等	200000	1.2"
3656	ＫLab	マザーズ		A	2011/09/27	1540	1700	3000	3970	1540	1700	真田　哲弥／S39年生	47	2000	219	121	583850000	4910600	922500	24.9	62.1	13.0	人件費や採用関連費、サーバーやネットワーク機器などの増設によるホスティング費、オフィス増床費用	7562324000	23.2	19.1	4.1	0	0	0	42.5	0	"真田　哲弥	代表取締役社長	1032300	19.1
SBIビービー・モバイル投資組合	ベンチャーキャピタル（ファンド）	561600	10.4
SBIブロードバンドファンド１号	ベンチャーキャピタル（ファンド）	551700	10.2
SBIホールディングス	特別利害関係者等	480000	8.9
SBIビービー・メディア投資組合	ベンチャーキャピタル（ファンド）	397800	7.4
IMJモバイル	特別利害関係者等	387000	7.2
SBI－R＆D投資組合	ベンチャーキャピタル（ファンド）	338400	6.3
ジェイ・エス・ピー・エフ２号	ベンチャーキャピタル（ファンド）	225000	4.2
仙石　浩明	取締役	219000	4.1
ドコモ・ドットコム	ベンチャーキャピタル（ファンド）	216000	4.0"
3655	ブレインパッド	マザーズ		A	2011/09/22	2010	2200	5000	6350	2100	2200	草野　隆史　（戸籍名：高橋　隆史）／S47年生	39	2004	80	31	90375000	1042000	310500	61.2	25.8	13.0	研究開発のための設備投資およびソフトウエアの購入、ならびにソフトウエア開発投資	2094420000	67.8	45.9	21.9	0	0	5.6	11.2	0	"草野　隆史（戸籍名：高橋隆史）	代表取締役社長	331600	37.0
佐藤　清之輔	取締役	196700	21.9
ディシプリン	役員等が議決権の過半数を所有する会社	80000	8.9
丹沢　良太	従業員	50000	5.6
アイレップ	特別利害関係者等	44800	5.0
ジャフコV1-B号	ベンチャーキャピタル（ファンド）	42400	4.7
ジャフコV1-スター	ベンチャーキャピタル（ファンド）	24000	2.7
上平　徹	特別利害関係者等	20000	2.2
ジャフコ・グレートエンジェルファンド1号	ベンチャーキャピタル（ファンド）	17600	2.0
ジャフコV1-A号	ベンチャーキャピタル（ファンド）	16000	1.8"
6052	イーピーミント	JASDAQスタンダード		B	2011/09/16	1700	1500	1600	1700	1400	1500	田代　伸郎／S30年生	56	1999	506	75	294750000	1865100	287500	76.5	10.4	13.0	システム開発費、運転資金	3170670000	68.9	4.9	1.4	0	62.6	1.6	6.1	0	"イーピーエス	親会社	1042500	62.6
従業員持ち株会	特別利害関係者等	135500	8.1
田代　伸郎	代表取締役社長	82000	4.9
メディカルアソシア	特別利害関係者等	50000	3.0
シェルパ2号	ベンチャーキャピタル（ファンド）	33000	2.0
三谷　文彦	従業員	27000	1.6
シェルパ1号	ベンチャーキャピタル（ファンド）	25000	1.5
ジャフコV1-B号	ベンチャーキャピタル（ファンド）	23000	1.4
越川　勝義	取締役	22500	1.4
住友商事	ベンチャーキャピタル（ファンド）	20000	1.2"
3654	ヒト・コミュニケーションズ	JASDAQスタンダード		B	2011/08/12	2650	2700	2500	2780	2600	2700	安井　豊明／S40年生	46	1998	195	3	179000000	2140000	747500	46.8	40.1	13.0	広告宣伝費と人材募集費	5671000000	2.0	2.0	0	0	0	0	0	0	"野村信託銀行(信託口2052116)	新井隆二氏による信託	1489000	83.2
ダッチパートナーズ	特別利害関係者等	265000	14.8
安井　豊明	代表取締役社長	36000	2.0"
3653	モルフォ	マザーズ	-	A	2011/07/21	2050	2250	3500	4840	2050	2250	平賀　督基／S49年生	37	2004	80	110	490905000	1393200	385400	62.3	24.8	13.0	研究開発	2856060000	12.1	12.1	0	0	0	12.6	34.6	0	"ユーテック一号	ベンチャーキャピタル（ファンド）	301800	21.3
平賀　督基	代表取締役社長	171600	12.1
羽深　兼介	従業員	147000	10.4
Nokia Growth Partners II	ベンチャーキャピタル（ファンド）	100000	7.0
ドコモ・ドットコム	ベンチャーキャピタル（ファンド）	66400	4.7
ＮＴＴドコモ	特別利害関係者等	60000	4.2
高井　正美	顧問等（社外協力者）	46000	3.2
ＮＥＣカシオモバイルコミュニケーションズ	特別利害関係者等	38400	2.7
染谷　謙太朗	従業員	31600	2.2
パナソニック	特別利害関係者等	24800	1.8
ＮＴＴファイナンス	ベンチャーキャピタル（ファンド）	23000	1.6
メガチップス	特別利害関係者等	23000	1.6"
4579	ラクオリア創薬	JASDAQグロース		B	2011/07/20	1600	1600	1480	1480	1550	1600	長久　厚／S31年生	55	2008	77	91	5529850000	13267200	4600000	87.0	13.0	13.0	研究開発	21227520000	2.7	2.7	0	0	0	0	67.0	0	"CIP V Japan	ベンチャーキャピタル（ファンド）	2296000	24.3
NIFSMBC-V2006S3	ベンチャーキャピタル（ファンド）	1834400	19.4
ファイザー	特別利害関係者等	1772000	18.8
NIFSMBC-V2006S1	ベンチャーキャピタル（ファンド）	1100800	11.7
ジャフコ・スーパーＶ３共有	ベンチャーキャピタル（ファンド）	320000	3.4
長久　厚	代表取締役社長	252000	2.7
JKPE（同）	ベンチャーキャピタル（ファンド）	240000	2.5
ユーテック一号	ベンチャーキャピタル（ファンド）	240000	2.5
コラボ産学官ファンド	ベンチャーキャピタル（ファンド）	160000	1.7
ラルク＆ハヤテ	ベンチャーキャピタル（ファンド）	144000	1.5"
6626	SEMITEC	JASDAQスタンダード		B	2011/06/29	1250	1250	1200	1210	1050	1250	石塚　二朗／S26年生	60	1958	3159	80	555540000	2774400	402500	74.5	12.4	13.0	設備投資	3468000000	61.1	51.0	10.1	0	0	0	3.4	0	"石塚　二朗	代表取締役社長	846800	33.9
石塚興産	役員等が議決権の過半数を所有する会社	428400	17.1
従業員持ち株会	特別利害関係者等	299365	12.0
石塚　大助	取締役、役員の血族	149150	6.0
石塚　みどり	役員の血族	101850	4.1
日興コーディアル証券投資組合	ベンチャーキャピタル（ファンド）	55000	2.2
但馬　祥生	監査役	30000	1.2
ジャフコＶ１－Ｂ号	ベンチャーキャピタル（ファンド）	30000	1.2
加藤　禎彦	特別利害関係者等	26000	1.0
河村　静男	特別利害関係者等	26000	1.0
横山　寛泰	特別利害関係者等	26000	1.0
笹原　邦夫	監査役	26000	1.0"
1909	日本ドライケミカル	東証2部		C	2011/06/29	2040	2040	2040	2222	1640	2040	遠山　栄一／S25年生	61	1955	395	46	100000000	1542153	368000	20.4	66.6	13.0	設備投資	3145992120	0.8	0.8	0	0	0	0	74.2	0	"大和証券エスエムビーシープリンシパル・インベストメンツ	ベンチャーキャピタル（ファンド）、資本的関係会社、金融商品取引業者の関係会社	1031560	70.3
吉谷機械製作所	特別利害関係者等	40000	2.7
ニッセイ・キャピタル４号	ベンチャーキャピタル（ファンド）	38000	2.6
東京エネシス	特別利害関係者等	35000	2.4
斎久工業	特別利害関係者等	30000	2.0
日本管材センター	特別利害関係者等	20000	1.4
デンヨー	特別利害関係者等	20000	1.4
テプスター	特別利害関係者等	20000	1.4
ＮＶＣＣ６号	ベンチャーキャピタル（ファンド）	19500	1.3
遠山　栄一	代表取締役社長	12100	0.8"
2882	イートアンド	JASDAQスタンダード		B	2011/06/24	2860	2860	2700	2631	2560	2860	文野　直樹／S34年生	52	1977	250	60	173977000	1206015	345000	58.0	29.0	13.0	設備投資	3449202900	55.0	51.9	3.1	0	0	0	3.0	0	"文野　直樹	代表取締役社長	492190	42.8
（有）ストレート・ツリー・エフ	特別利害関係者等	125000	10.9
ソウ・ツー	特別利害関係者等	80000	7.0
社員持ち株会	特別利害関係者等	61695	5.4
文野　新造	代表取締役社長の血族	60000	5.2
文野　千津子	代表取締役社長の血族	45000	3.9
仲田　浩康	取締役	35650	3.1
みずほキャピタル	ベンチャーキャピタル（ファンド）	34000	3.0
サントリービア＆スピリッツ	特別利害関係者等	34000	3.0
森　孝裕	特別利害関係者等	29500	2.6"
3275	ハウスコム	JASDAQスタンダード		B	2011/06/23	600	600	600	580	540	600	多田　春彦／S26年生	60	1998	792	23	202450000	3790000	805000	87.0	0.0	13.0	設備投資	2274000000	82.2	3.2	13.6	0	65.4	0	0	0	"大東建託	親会社	2000000	64.7
社員持ち株会	特別利害関係者等	397000	12.8
多田　勝美	親会社の取締役	155000	5.0
多田　春彦	代表取締役社長	100000	3.2
麻田　守孝	特別利害関係者等	50000	1.6
中島　敏行	特別利害関係者等	30000	1.0
稲田　昭夫	親会社の取締役	30000	1.0
熊切　直美	親会社の取締役	30000	1.0
神　久治	親会社の取締役	30000	1.0
田村　穂	常務取締役	20000	0.7
吉本　茂	取締役	20000	0.7
井川　孝	親会社の取締役	20000	0.7
浅野　秀樹	親会社の取締役	20000	0.7
門内　仁志	親会社の取締役	20000	0.7
大谷　武士	特別利害関係者等	20000	0.7
茶谷　剛	特別利害関係者等	20000	0.7
平井　伸一	特別利害関係者等	20000	0.7
藤吉　政己	親会社の執行役員	20000	0.7
横山　裕一	親会社の従業員	20000	0.7
中田　修二	親会社の取締役	20000	0.7
村山　均	特別利害関係者等	20000	0.7
落合　巧	常務取締役	20000	0.7"
3652	ディジタルメディアプロフェッショナル	マザーズ		A	2011/06/23	2100	2400	4000	3050	2100	2400	山本　達夫／S31年生	55	2002	23	64	350000000	2272200	862600	34.8	52.2	13.0	研究開発	4771620000	8.5	8.5	0	0	0	0	31.7	0	"日本政策投資銀行	特別利害関係者等	294400	12.1
池戸　恒雄	特別利害関係者等	240000	9.8
山本　達夫	代表取締役社長兼CEO	206600	8.5
Apax Globis Japan Fund	ベンチャーキャピタル（ファンド）	178200	7.3
日興ニューウェイブ2001	ベンチャーキャピタル（ファンド）	118300	4.8
三井住友海上C2号	ベンチャーキャピタル（ファンド）	108100	4.4
三菱ＵＦＪキャピタル	ベンチャーキャピタル（ファンド）	105000	4.3
アント・リード２号	ベンチャーキャピタル（ファンド）	100500	4.1
ＤＣＭ III	ベンチャーキャピタル（ファンド）	87200	3.6
JAIC-アドバンスドテック１号	ベンチャーキャピタル（ファンド）	77600	3.2"
3168	クロタニコーポレーション	東証2部		B	2011/06/09	1200	1200	1150	1170	1100	1200	黒谷　純久／S33年生	53	1985	125	18	499800000	7000000	2382800	40.8	46.2	13.0	短期借入金の返済、設備投資	8400000000	85.1	84.9	0.2	0	0	0	0	0	"黒谷 純久	代表取締役社長	3958000	56.5
（有）ＫＨプレミアム	役員等が議決権の過半数を所有する会社	1720000	24.6
クロタニコーポレーション	自己株式	972000	13.9
黒谷 暁	代表取締役社長の血族	100000	1.4
黒谷 昌輝	代表取締役社長の血族	100000	1.4
黒谷 春美	代表取締役社長の血族	60000	0.9
従業員持ち株会	特別利害関係者等	28000	0.4
黒谷 祥子	代表取締役社長の血族	10000	0.1
井上 亮一	専務取締役	10000	0.1
鍛治 清高	取締役	10000	0.1"
3649	ピーエスシー	JASDAQスタンダード		C	2011/03/23	800	1000	1000	1020	800	1000	相原　輝夫／S41年生	45	1985	75	58	61500000	1992000	759000	39.5	60.5	13.0	社債償還、借入金返済、運転資金	1593600000	69.9	68.4	1.5	0	0	0	14.6	0	"相原　輝夫	代表取締役社長	1020000	55.4
相原　菜月	代表取締役社長の血族	120000	6.5
相原　未菜	代表取締役社長の血族	120000	6.5
えひめベンチャーファンド2004	ベンチャーキャピタル（ファンド）	100000	5.4
大阪中小企業投資育成	ベンチャーキャピタル（ファンド）	100000	5.4
鎌倉　邦光	監査役	80000	4.3
大阪投資育成第4号	ベンチャーキャピタル（ファンド）	70000	3.8
愛媛銀行	特別利害関係者等	30000	1.6
沖野　正二	取締役	27000	1.5
鳥飼　治彦	特別利害関係者等	20000	1.1"
6051	アイ・アールジャパン	JASDAQスタンダード		B	2011/03/18	1800	1800	1600	1890	1600	1800	寺下　史郎／S34年生	52	2007	106	17	100000000	1648000	437000	43.5	43.5	13.0	設備投資、借入金返済	2966400000	90.1	85.3	4.8	0	0	4.2	0	0	"寺下　史郎	代表取締役社長	1244000	85.3
金本　哲明	常務取締役	50000	3.4
従業員持ち株会	特別利害関係者等	49800	3.4
中島　良文	従業員	20000	1.4
大屋　日出男	従業員	20000	1.4
青山　幸彦	取締役	10200	0.7
稲葉　宏	取締役	10000	0.7
嵯峨山　康夫	監査役	10000	0.7
大橋　貴司	従業員	10000	0.7
皆川　裕	従業員	10000	0.7"
3274	アイディホーム	JASDAQスタンダード		B	2011/03/15	2850	2850	2636	1800	2700	2850	久林 欣也／S41年生	45	1995	241	90	104103000	4542000	920000	50.5	36.4	13.0	運転資金	12944700000	55.1	39.0	16.1	0	0	0	2.7	0	"久林　欣也	代表取締役社長	1693500	39.0
釜田　卓	専務取締役	624000	14.4
飯田　一男	特別利害関係者等	540000	12.4
従業員持ち株会	特別利害関係者等	426000	9.8
（有）一商事	特別利害関係者等	300000	6.9
三井住友銀行	特別利害関係者等	150000	3.5
ＭＷ１号	ベンチャーキャピタル（ファンド）	117000	2.7
五十嵐　幸造	特別利害関係者等	90000	2.1
五十嵐　理恵	特別利害関係者等	90000	2.1
冨田　博文	常務取締役	72300	1.7"
