日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2023-02-14	年次	当期	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.206	Pure	20.6	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		経常利益	OrdinaryIncome	994000000	JPY	994	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.201	Pure	20.1	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	704000000	JPY	704	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.378	Pure	37.8	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		売上高	NetSales	37948000000	JPY	37,948	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		売上高の増減率	ChangeInNetSales	0.170	Pure	17.0	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		営業利益	OperatingIncome	864000000	JPY	864	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.166	Pure	16.6	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		経常利益	OrdinaryIncome	827000000	JPY	827	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.155	Pure	15.5	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	510000000	JPY	510	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.009	Pure	0.9	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		包括利益	ComprehensiveIncome	704000000	JPY	704	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	0.378	Pure	37.8	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		包括利益	ComprehensiveIncome	510000000	JPY	510	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	0.077	Pure	7.7	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		1株当たり当期純利益	NetIncomePerShare	84.91	JPYPerShares	84.91	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	83.49	JPYPerShares	83.49	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.184	Pure	18.4	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.070	Pure	7.0	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.023	Pure	2.3	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		1株当たり当期純利益	NetIncomePerShare	61.96	JPYPerShares	61.96	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.181	Pure	18.1	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.065	Pure	6.5	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.023	Pure	2.3	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		経営成績の注記	NoteToOperatingResults			（注）１．2022年８月１日付で普通株式１株につき500株の割合で株式分割を行っておりますが、前連結会計年度の期首に当該株式分割が行われたものと仮定して、１株当たり当期純利益及び潜在株式調整後１株当たり当期純利益を算定しております。 ２．2021年12月期の潜在株式調整後１株当たり当期純利益については、潜在株式は存在するものの、当時、当社株式は非上場であったため、期中平均株価が把握できず、記載しておりませんでしたが、2022年12月26日に東京証券取引所スタンダード市場に上場したため、2022年12月期の潜在株式調整後１株当たり当期純利益は、新規上場日から2022年12月期の末日までの平均株価を期中平均株価とみなして算定しております。	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		総資産	TotalAssets	15284000000	JPY	15,284	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		純資産	NetAssets	4594000000	JPY	4,594	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		自己資本比率	CapitalAdequacyRatio	0.301	Pure	30.1	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		1株当たり純資産	NetAssetsPerShare	486.78	JPYPerShares	486.78	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		総資産	TotalAssets	13244000000	JPY	13,244	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		純資産	NetAssets	3046000000	JPY	3,046	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		自己資本比率	CapitalAdequacyRatio	0.230	Pure	23.0	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		1株当たり純資産	NetAssetsPerShare	369.33	JPYPerShares	369.33	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		自己資本	OwnersEquity	4593000000	JPY	4,593	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		自己資本	OwnersEquity	3045000000	JPY	3,045	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績			NoteToFinancialPositions			（注）１．2022年８月１日付で普通株式１株につき500株の割合で株式分割を行っておりますが、前連結会計年度の期首に当該株式分割が行われたものと仮定して、１株当たり純資産を算定しております。	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		営業キャッシュフロー	CashFlowsFromOperatingActivities	1368000000	JPY	1,368	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		投資キャッシュフロー	CashFlowsFromInvestingActivities	-679000000	JPY	679	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		財務キャッシュフロー	CashFlowsFromFinancingActivities	342000000	JPY	342	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		現金及び現金同等物の期末残高	CashAndEquivalentsEndOfPeriod	3896000000	JPY	3,896	CurrentYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		営業キャッシュフロー	CashFlowsFromOperatingActivities	472000000	JPY	472	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		投資キャッシュフロー	CashFlowsFromInvestingActivities	-635000000	JPY	635	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		財務キャッシュフロー	CashFlowsFromFinancingActivities	-263000000	JPY	263	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績		現金及び現金同等物の期末残高	CashAndEquivalentsEndOfPeriod	2864000000	JPY	2,864	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績	期末	1株当たり配当金	DividendPerShare	6200.00	JPYPerShares	6,200.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績	合計	1株当たり配当金	DividendPerShare	6200.00	JPYPerShares	6,200.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績	合計	配当金総額	TotalDividendPaidAnnual	102000000	JPY	102	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績	合計	配当性向	PayoutRatio	0.200	Pure	20.0	PriorYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	連結	実績	合計	純資産配当率	RatioOfTotalAmountOfDividendsToNetAssets	0.036	Pure	3.6	PriorYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績	期末	1株当たり配当金	DividendPerShare	15.00	JPYPerShares	15.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績	合計	1株当たり配当金	DividendPerShare	15.00	JPYPerShares	15.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績	合計	配当金総額	TotalDividendPaidAnnual	141000000	JPY	141	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績	合計	配当性向	PayoutRatio	0.177	Pure	17.7	CurrentYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績	合計	純資産配当率	RatioOfTotalAmountOfDividendsToNetAssets	0.035	Pure	3.5	CurrentYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	単体	予想	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	NextYearDuration_SecondQuarterMember_NonConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	単体	予想	期末	1株当たり配当金	DividendPerShare	18.00	JPYPerShares	18.00	NextYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	単体	予想	合計	1株当たり配当金	DividendPerShare	18.00	JPYPerShares	18.00	NextYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想	合計	配当性向	PayoutRatio	0.251	Pure	25.1	NextYearDuration_AnnualMember_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績	合計	配当の注記	NoteToDividends			（注）１．2022年８月１日付で普通株式１株につき500株の割合で株式分割を行っております。2021年12月期については、当該株式分割前の実際の配当金の額を記載しております。 ２．2022年12月期における１株当たり期末配当金の詳細については、本日（2023年２月14日）公表いたしました、「業績予想値と実績値との差異及び剰余金の配当に関するお知らせ」をご覧ください。	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		業績予想の見出し	TitleForForecasts			３．2023年12月期の連結業績予想（2023年１月１日～2023年12月31日）	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		売上高	NetSales	48600000000	JPY	48,600	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		売上高の増減率	ChangeInNetSales	0.095	Pure	9.5	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		営業利益	OperatingIncome	950000000	JPY	950	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		営業利益の増減率	ChangeInOperatingIncome	-0.088	Pure	8.8	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		経常利益	OrdinaryIncome	948000000	JPY	948	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		経常利益の増減率	ChangeInOrdinaryIncome	-0.047	Pure	4.7	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	677000000	JPY	677	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	-0.038	Pure	3.8	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	来期	連結	予想		1株当たり当期純利益	NetIncomePerShare	71.74	JPYPerShares	71.74	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績			MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	連結	実績		修正再表示	RetrospectiveRestatement			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	9436500	Shares	9,436,500	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	8246000	Shares	8,246,000	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		期中平均株式数	AverageNumberOfShares	8292797	Shares	8,292,797	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績		期中平均株式数	AverageNumberOfShares	8246000	Shares	8,246,000	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			（注）2022年８月１日付で普通株式１株につき500株の割合で株式分割を行っております。前連結会計年度の期首に当該株式分割が行われたものと仮定して、「期末発行済株式数」および「期中平均株式数」を算定しております。	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		売上高	NetSales	44343000000	JPY	44,343	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		売上高の増減率	ChangeInNetSales	0.171	Pure	17.1	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		営業利益	OperatingIncome	987000000	JPY	987	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.243	Pure	24.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		経常利益	OrdinaryIncome	1004000000	JPY	1,004	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.326	Pure	32.6	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		当期純利益	NetIncome	723000000	JPY	723	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.687	Pure	68.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
2023-02-14	年次	前期	単体	実績		売上高	NetSales	37853000000	JPY	37,853	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm
