日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-09	四半期	当期第1四半期累計					TargetForBriefingOfQuarterlyResults			機関投資家・アナリスト向け	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					NoteToFractionProcessingMethod			(百万円未満切捨て)	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		売上高	NetSales	407540000000	JPY	407,540	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.184	Pure	18.4	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		営業利益	OperatingIncome	32710000000	JPY	32,710	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.086	Pure	8.6	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		経常利益	OrdinaryIncome	33376000000	JPY	33,376	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.050	Pure	5.0	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	17403000000	JPY	17,403	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	-0.218	Pure	21.8	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		売上高	NetSales	344185000000	JPY	344,185	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.125	Pure	12.5	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		営業利益	OperatingIncome	30110000000	JPY	30,110	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	-0.047	Pure	4.7	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		経常利益	OrdinaryIncome	31772000000	JPY	31,772	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	-0.044	Pure	4.4	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	22249000000	JPY	22,249	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.195	Pure	19.5	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		包括利益	ComprehensiveIncome	-27168000000	JPY	27,168	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		包括利益	ComprehensiveIncome	23201000000	JPY	23,201	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	0.592	Pure	59.2	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	30.82	JPYPerShares	30.82	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	30.77	JPYPerShares	30.77	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	39.40	JPYPerShares	39.40	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	連結	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	39.36	JPYPerShares	39.36	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		経営成績の注記	NoteToOperatingResults			(参考)EBITDA（営業利益＋減価償却費＋のれん償却額） &#160;&#160;&#160; 29年３月期第１四半期 55,566百万円&#160;（11.7％）&#160; 28年３月期第１四半期 49,752百万円（4.7％）&#160;&#160;&#160;&#160;&#160; のれん償却前四半期純利益（親会社株主に帰属する四半期純利益＋のれん償却額）&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; 29年３月期第１四半期&#160; 29,553百万円（△11.2％） 28年３月期第１四半期 33,292百万円（20.8％） 調整後EPS 29年３月期第１四半期 58.55円(10.2％) 28年３月期第１四半期 53.15円(注)&#160; 調整後EPS：調整後当期純利益／(期末発行済株式数－期末自己株式数)	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		総資産	TotalAssets	1131104000000	JPY	1,131,104	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		純資産	NetAssets	720130000000	JPY	720,130	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		自己資本比率	CapitalAdequacyRatio	0.631	Pure	63.1	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	連結	実績		総資産	TotalAssets	1150681000000	JPY	1,150,681	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	連結	実績		純資産	NetAssets	777000000000	JPY	777,000	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	連結	実績		自己資本比率	CapitalAdequacyRatio	0.669	Pure	66.9	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		自己資本	OwnersEquity	714115000000	JPY	714,115	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	連結	実績		自己資本	OwnersEquity	770277000000	JPY	770,277	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	単体	実績	期末	1株当たり配当金	DividendPerShare	50.00	JPYPerShares	50.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	単体	実績	合計	1株当たり配当金	DividendPerShare	50.00	JPYPerShares	50.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	単体	予想	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	単体	予想	期末	1株当たり配当金	DividendPerShare	50.00	JPYPerShares	50.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	単体	予想	合計	1株当たり配当金	DividendPerShare	50.00	JPYPerShares	50.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			無	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		業績予想の見出し	TitleForForecasts			３．平成29年３月期の連結業績予想（平成28年４月１日～平成29年３月31日）	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		売上高	NetSales	1830000000000	JPY	1,830,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		売上高の増減率	ChangeInNetSales	0.152	Pure	15.2	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		営業利益	OperatingIncome	117000000000	JPY	117,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		営業利益の増減率	ChangeInOperatingIncome	0.026	Pure	2.6	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		経常利益	OrdinaryIncome	122000000000	JPY	122,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.022	Pure	2.2	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	74000000000	JPY	74,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.147	Pure	14.7	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		1株当たり当期純利益	NetIncomePerShare	131.03	JPYPerShares	131.03	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		当四半期における業績予想の修正	CorrectionOfConsolidatedFinancialForecastInThisQuarter			無	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期	連結	予想		業績予想の注記	NoteToForecasts			(参考)EBITDA&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; 29年３月期通期 223,000百万円（10.3％）&#160;&#160;&#160;&#160;&#160; のれん償却前当期純利益 29年３月期通期 128,500百万円（14.2％）&#160;&#160;&#160;&#160;&#160; &#160;&#160;&#160;&#160;&#160; 調整後EPS &#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; 29年３月期通期 220.45円（5.2%）	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績			MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries			有	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		新規連結子会社数	NumberOfSubsidiariesNewlyConsolidated	7	NumberOfCompanies	7	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		新規連結子会社の名称	NameOfSubsidiariesNewlyConsolidated			USG People N.V.Start Holding B.V.Start People B.V.Start People NVUnique NVUSG People France SASUSG People Interservices NV	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績			ApplyingOfSpecificAccountingOfTheConsolidatedQuarterlyFinancialStatements			無	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績			NoteToApplyingOfSpecificAccountingOfTheConsolidatedQuarterlyFinancialStatements			&#160;	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			有	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	連結	実績		修正再表示	RetrospectiveRestatement			無	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	565320010	Shares	565,320,010	CurrentAccumulatedQ1Instant_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	565320010	Shares	565,320,010	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	542471	Shares	542,471	CurrentAccumulatedQ1Instant_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	584200	Shares	584,200	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	564775745	Shares	564,775,745	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	前期第1四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	564722373	Shares	564,722,373	PriorAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					ExpressionOfImplementationStatusOfQuarterlyReviewProcedures			この四半期決算短信は、金融商品取引法に基づく四半期レビュー手続の対象外であります。この四半期決算短信の開示時点において、金融商品取引法に基づく四半期連結財務諸表のレビュー手続は終了しております。	CurrentAccumulatedQ1Duration	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			上記の連結業績予想には、本資料の発表日現在の将来に関する前提や見通し、計画に基づく予想が含まれております。当該予想と実際の業績の間には、今後の様々な要因によって大きく差異が発生する可能性があります。なお、業績予想に関する事項については、添付資料４ページを参照してください。	CurrentYearDuration	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					TokyoStockExchange1stSection			true	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					TokyoStockExchange2ndSection			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					TokyoStockExchangeMothers			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					TokyoStockExchangeJASDAQ			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					TokyoStockExchangePROMarket			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					TokyoStockExchangeOthers			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					NagoyaStockExchange1stSection			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					NagoyaStockExchange2ndSection			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					NagoyaStockExchangeCentrex			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					NagoyaStockExchangeOthers			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					SapporoStockExchangeEstablished			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					SapporoStockExchangeAmbitious			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					SapporoStockExchangeOthers			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					FukuokaStockExchangeEstablished			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					FukuokaStockExchangeQBoard			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					FukuokaStockExchangeOthers			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計					JapanSecuritiesDealersAssociationGreenSheet			false	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期					GeneralBusiness			true	CurrentYearInstant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期					SpecificBusiness			false	CurrentYearInstant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期				決算期末	FiscalYearEnd			2017-03-31	CurrentYearInstant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-08-09	四半期	当期第1四半期累計				四半期	QuarterlyPeriod	1	Pure	1	CurrentAccumulatedQ1Instant	/disc/60980/081220160808471329_tse-qcedjpsm-60980-20160809360980-ixbrl.htm
2016-11-10	四半期	当期第2四半期累計				書類名	DocumentName			第２四半期決算短信〔日本基準〕(連結)	CurrentAccumulatedQ2Instant	/disc/60980/081220161109435814_tse-qcedjpsm-60980-20161110360980-ixbrl.htm
2016-11-10	四半期	当期第2四半期累計				提出日	FilingDate			平成28年11月10日	CurrentAccumulatedQ2Instant	/disc/60980/081220161109435814_tse-qcedjpsm-60980-20161110360980-ixbrl.htm
