日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-03		当期第3四半期累計	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.339	Pure	33.9	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		売上高	NetSales	8098000000	JPY	8,098	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		売上高の増減率	ChangeInNetSales	0.082	Pure	8.2	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		営業利益	OperatingIncome	1480000000	JPY	1,480	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.146	Pure	14.6	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		経常利益	OrdinaryIncome	1293000000	JPY	1,293	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.180	Pure	18.0	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		当期純利益	NetIncome	811000000	JPY	811	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.217	Pure	21.7	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		1株当たり当期純利益	NetIncomePerShare	113.31	JPYPerShares	113.31	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	110.78	JPYPerShares	110.78	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		1株当たり当期純利益	NetIncomePerShare	85.92	JPYPerShares	85.92	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	83.72	JPYPerShares	83.72	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		総資産	TotalAssets	25025000000	JPY	25,025	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		純資産	NetAssets	10218000000	JPY	10,218	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		自己資本比率	CapitalAdequacyRatio	0.404	Pure	40.4	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績		総資産	TotalAssets	23476000000	JPY	23,476	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績		純資産	NetAssets	9416000000	JPY	9,416	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.397	Pure	39.7	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		自己資本	OwnersEquity	10122000000	JPY	10,122	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績		自己資本	OwnersEquity	9330000000	JPY	9,330	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績	期末	1株当たり配当金	DividendPerShare	29.00	JPYPerShares	29.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績	合計	1株当たり配当金	DividendPerShare	29.00	JPYPerShares	29.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想	期末	1株当たり配当金	DividendPerShare	40.00	JPYPerShares	40.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想	合計	1株当たり配当金	DividendPerShare	40.00	JPYPerShares	40.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			有	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		業績予想の見出し	TitleForForecasts			3. 平成28年 9月期の業績予想（平成27年10月 1日～平成28年 9月30日）	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		売上高	NetSales	12300000000	JPY	12,300	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		売上高の増減率	ChangeInNetSales	0.184	Pure	18.4	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		営業利益	OperatingIncome	2410000000	JPY	2,410	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		営業利益の増減率	ChangeInOperatingIncome	0.183	Pure	18.3	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		経常利益	OrdinaryIncome	2140000000	JPY	2,140	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.198	Pure	19.8	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		当期純利益	NetIncome	1390000000	JPY	1,390	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		当期純利益の増減率	ChangeInNetIncome	0.228	Pure	22.8	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想		1株当たり当期純利益	NetIncomePerShare	144.63	JPYPerShares	144.63	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期	単体	予想			CorrectionOfFinancialForecastInThisQuarter			有	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績			ApplyingOfSpecificAccountingOfTheQuarterlyFinancialStatements			有	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績			NoteToApplyingOfSpecificAccountingOfTheQuarterlyFinancialStatements			（注）詳細は、四半期決算短信（添付資料）４ページ「四半期財務諸表の作成に特有の会計処理の適用」をご覧ください。	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			有	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		修正再表示	RetrospectiveRestatement			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	10065800	Shares	10,065,800	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	9997000	Shares	9,997,000	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	415028	Shares	415,028	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	415028	Shares	415,028	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	9596951	Shares	9,596,951	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		前期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	9449585	Shares	9,449,585	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			（注）期末自己株式数には、従業員株式給付信託が保有する自社の株式250,000株を含めております。	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計					ExpressionOfImplementationStatusOfQuarterlyReviewProcedures			この四半期決算短信は、金融商品取引法に基づく四半期レビュー手続の対象外であり、この四半期決算短信の開示時点において、金融商品取引法に基づく四半期財務諸表のレビュー手続は終了しておりません。	CurrentAccumulatedQ3Duration	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			・本資料に掲載されている業績見通し等の将来に関する記述は、当社が現在入手している情報及び合理的であると判断する一定の前提に基づいており、実際の業績等は様々な要因により大きく異なる可能性があります。業績予想の前提となる条件及び業績予想のご利用にあたっての注意事項については、四半期決算短信（添付資料）３ページ「業績予想などの将来予測情報に関する説明」をご覧ください。	CurrentYearDuration	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期				決算期末	FiscalYearEnd			2016-09-30	CurrentYearInstant	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-08-03		当期第3四半期累計				四半期	QuarterlyPeriod	3	Pure	3	CurrentAccumulatedQ3Instant	/disc/48090/081220160721454878_tse-qnedjpsm-48090-20160721454878-ixbrl.htm
2016-11-07		当期				書類名	DocumentName			決算短信〔日本基準〕（非連結）	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期				提出日	FilingDate			平成28年11月7日	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期				会社名	CompanyName			パラカ株式会社	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					TokyoStockExchange			東	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期				証券コード	SecuritiesCode			48090	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期				URL	URL			http://www.paraca.co.jp/	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期				代表者の役職	TitleRepresentative			代表取締役	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期				代表者名	NameRepresentative			内藤 亨	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					TitleInquiries			取締役管理本部長	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					NameInquiries			間嶋 正明	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					Tel			03-6230-2300	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					DateOfGeneralShareholdersMeetingAsPlanned			平成28年12月20日	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					DividendPayableDateAsPlanned			平成28年12月21日	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					AnnualSecuritiesReportFilingDateAsPlanned			平成28年12月21日	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					SupplementalMaterialOfAnnualResults			有	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					ConveningBriefingOfAnnualResults			有	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					TargetAudienceBriefingOfAnnualResults			（機関投資家・アナリスト・金融機関向け）	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentYearInstant	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		売上高	NetSales	12016000000	JPY	12,016	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		売上高の増減率	ChangeInNetSales	0.093	Pure	9.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		営業利益	OperatingIncome	2397000000	JPY	2,397	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.177	Pure	17.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		経常利益	OrdinaryIncome	2152000000	JPY	2,152	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.205	Pure	20.5	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		当期純利益	NetIncome	1397000000	JPY	1,397	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.234	Pure	23.4	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		売上高	NetSales	10997000000	JPY	10,997	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		売上高の増減率	ChangeInNetSales	0.091	Pure	9.1	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		営業利益	OperatingIncome	2037000000	JPY	2,037	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.173	Pure	17.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		経常利益	OrdinaryIncome	1786000000	JPY	1,786	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.209	Pure	20.9	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		当期純利益	NetIncome	1132000000	JPY	1,132	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.268	Pure	26.8	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	145.41	JPYPerShares	145.41	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	141.86	JPYPerShares	141.86	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.141	Pure	14.1	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.087	Pure	8.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		当期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.200	Pure	20.0	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
2016-11-07		前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	119.51	JPYPerShares	119.51	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/48090/081220161031426059_tse-anedjpsm-48090-20161031426059-ixbrl.htm
