日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2025-03-13		当期第3四半期累計	単体	実績		総資産	TotalAssets	1910000000	JPY	1,910	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		純資産	NetAssets	1302000000	JPY	1,302	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		自己資本比率	CapitalAdequacyRatio	0.681	Pure	68.1	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績		総資産	TotalAssets	1504000000	JPY	1,504	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績		純資産	NetAssets	978000000	JPY	978	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.650	Pure	65.0	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		自己資本	OwnersEquity	1302000000	JPY	1,302	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績		自己資本	OwnersEquity	978000000	JPY	978	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			無	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		業績予想の見出し	TitleForForecasts			３．2025年４月期の業績予想（2024年５月１日～2025年４月30日）	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		売上高	NetSales	1436000000	JPY	1,436	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		売上高の増減率	ChangeInNetSales	0.357	Pure	35.7	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		営業利益	OperatingIncome	496000000	JPY	496	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		営業利益の増減率	ChangeInOperatingIncome	0.295	Pure	29.5	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		経常利益	OrdinaryIncome	479000000	JPY	479	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.231	Pure	23.1	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		当期純利益	NetIncome	363000000	JPY	363	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		当期純利益の増減率	ChangeInNetIncome	0.331	Pure	33.1	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		1株当たり当期純利益	NetIncomePerShare	66.55	JPYPerShares	66.55	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想			CorrectionOfFinancialForecastInThisQuarter			無	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期	単体	予想		業績予想の注記	NoteToForecasts			２．当社は、2025年２月20日を払込期日とする公募（ブックビルディング方式による募集）により普通株式300,000株を発行しており、その影響を考慮して１株当たり当期純利益を算定しております。	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績			ApplyingOfSpecificAccountingOfTheQuarterlyFinancialStatements			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		修正再表示	RetrospectiveRestatement			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	5400000	Shares	5,400,000	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	5400000	Shares	5,400,000	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	5400000	Shares	5,400,000	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		前期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	5400000	Shares	5,400,000	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			(注) 当社は、2024年９月８日付で普通株式１株につき5,000株の割合で株式分割を行っております。前事業年度の期首に当該株式分割が行なわれたと仮定し、期末発行済株式数、期末自己株式数、期中平均株式数を算定しております。	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					ReviewOfAttachedQuarterlyFinancialStatementsByACertifiedPublicAccountantOrAnAuditFirm			無	CurrentAccumulatedQ3Duration	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			本資料に記載されている業績見通し等の将来に関する記述は、当社が現在入手している情報及び合理的であると判断する一定の前提に基づいており、その達成を当社として約束する趣旨のものではありません。また、実際の業績等は様々な要因により大きく異なる可能性があります。	CurrentYearDuration	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					TokyoStockExchangePrime			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					TokyoStockExchangeStandard			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					TokyoStockExchangeGrowth			true	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					TokyoStockExchangePROMarket			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					TokyoStockExchangeOthers			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					NagoyaStockExchange1stSection			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					NagoyaStockExchange2ndSection			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					NagoyaStockExchangeCentrex			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					NagoyaStockExchangeOthers			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					SapporoStockExchangeEstablished			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					SapporoStockExchangeAmbitious			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					SapporoStockExchangeOthers			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					FukuokaStockExchangeEstablished			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					FukuokaStockExchangeQBoard			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					FukuokaStockExchangeOthers			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計					JapanSecuritiesDealersAssociationGreenSheet			false	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期					GeneralBusiness			true	CurrentYearInstant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期					SpecificBusiness			false	CurrentYearInstant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期				決算期末	FiscalYearEnd			2025-04-30	CurrentYearInstant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-03-13		当期第3四半期累計				四半期	QuarterlyPeriod	3	Pure	3	CurrentAccumulatedQ3Instant	/disc/324A0/081220250313592956_tse-qnedjpsm-324A0-202503133324A0-ixbrl.htm
2025-06-12		当期				書類名	DocumentName			決算短信〔日本基準〕(非連結)	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期				提出日	FilingDate			2025年６月12日	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期				会社名	CompanyName			株式会社ブッキングリゾート	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					TokyoStockExchange			東	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期				証券コード	SecuritiesCode			324A0	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期				URL	URL			https://www.booking-resort.jp/	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期				代表者の役職	TitleRepresentative			代表取締役	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期				代表者名	NameRepresentative			坂根 正生	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					TitleInquiries			取締役	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					NameInquiries			今井 裕二	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					Tel			06(6147)5481	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					DateOfGeneralShareholdersMeetingAsPlanned			2025年７月30日	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					AnnualSecuritiesReportFilingDateAsPlanned			2025年７月31日	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					SupplementalMaterialOfAnnualResults			有	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					ConveningBriefingOfAnnualResults			無	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期					NoteToFractionProcessingMethod			(百万円未満切捨て)	CurrentYearInstant	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		売上高	NetSales	1456000000	JPY	1,456	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		売上高の増減率	ChangeInNetSales	0.375	Pure	37.5	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		営業利益	OperatingIncome	515000000	JPY	515	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.344	Pure	34.4	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		経常利益	OrdinaryIncome	496000000	JPY	496	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.274	Pure	27.4	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		当期純利益	NetIncome	334000000	JPY	334	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.228	Pure	22.8	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		売上高	NetSales	1059000000	JPY	1,059	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		売上高の増減率	ChangeInNetSales	0.426	Pure	42.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		営業利益	OperatingIncome	383000000	JPY	383	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.523	Pure	52.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		経常利益	OrdinaryIncome	389000000	JPY	389	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.527	Pure	52.7	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		当期純利益	NetIncome	272000000	JPY	272	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.480	Pure	48.0	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	61.14	JPYPerShares	61.14	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.233	Pure	23.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.245	Pure	24.5	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		当期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.354	Pure	35.4	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	50.51	JPYPerShares	50.51	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.324	Pure	32.4	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.284	Pure	28.4	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
2025-06-12		前期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.362	Pure	36.2	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/324A0/081220250612588320_tse-anedjpsm-324A0-202506123324A0-ixbrl.htm
