日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-02	四半期	当期第3四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	4370900	Shares	4,370,900	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	4370900	Shares	4,370,900	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	33	Shares	33	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	33	Shares	33	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	4370867	Shares	4,370,867	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	4370867	Shares	4,370,867	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					ExpressionOfImplementationStatusOfQuarterlyReviewProcedures			この四半期決算短信の開示時点において、金融商品取引法に基づく四半期連結財務諸表に対するレビュー手続の実施中です。	CurrentAccumulatedQ3Duration	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			本資料に記載されている業績予想等の将来に関する記述は、当社が現時点で入手可能な情報に基づき判断した見通しであり、多分に不確定な要素を含んでおります。実際の業績等は、業況の変化により、上記予想数値と異なる場合があります。なお、業績予想に関する事項は、３ページ「１．当四半期決算に関する定性的情報（３）連結業績予想などの将来予測情報に関する説明」をご覧ください。	CurrentYearDuration	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期				決算期末	FiscalYearEnd			2016-09-30	CurrentYearInstant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				四半期	QuarterlyPeriod	3	Pure	3	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-11-08	年次	当期				書類名	DocumentName			決算短信〔日本基準〕（連結）	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期				提出日	FilingDate			平成28年11月８日	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期				会社名	CompanyName			アクセルマーク株式会社	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期					TokyoStockExchange			東	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期				証券コード	SecuritiesCode			36240	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期				URL	URL			http://www.axelmark.co.jp/	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期				代表者の役職	TitleRepresentative			代表取締役社長	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期				代表者名	NameRepresentative			尾下 順治	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期					TitleInquiries			経理財務本部長	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期					NameInquiries			鈴木 啓太	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期					Tel			03-5354-3351	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期					DateOfGeneralShareholdersMeetingAsPlanned			平成28年12月20日	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
2016-11-08	年次	当期					AnnualSecuritiesReportFilingDateAsPlanned			平成28年12月20日	CurrentYearInstant	/disc/36240/081220161108434146_tse-acedjpsm-36240-20161108336240-ixbrl.htm
