日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2023-09-08	四半期	当期第2四半期累計	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			（注）当社は、2023年４月29日付で普通株式１株につき400株の割合で株式分割を行っております。前連結会計年度の期首に当該株式分割が行われたと仮定して、「期末発行済株式数」、「期中平均株式数」を算定しております。	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/91660/081220230907551698_tse-qcedjpsm-91660-20230908391660-ixbrl.htm
2023-09-08	四半期	当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			本資料に記載されている業績見通し等の将来に関する記述は、当社が現在入手している情報及び合理的であると判断する一定の前提に基づいており、その達成を当社として約束する趣旨のものではありません。	CurrentYearDuration	/disc/91660/081220230907551698_tse-qcedjpsm-91660-20230908391660-ixbrl.htm
2023-09-08	四半期	当期				決算期末	FiscalYearEnd			2024-01-31	CurrentYearInstant	/disc/91660/081220230907551698_tse-qcedjpsm-91660-20230908391660-ixbrl.htm
2023-09-08	四半期	当期第2四半期累計				四半期	QuarterlyPeriod	2	Pure	2	CurrentAccumulatedQ2Instant	/disc/91660/081220230907551698_tse-qcedjpsm-91660-20230908391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				書類名	DocumentName			第３四半期決算短信〔日本基準〕（連結）	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				提出日	FilingDate			2023年12月11日	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				会社名	CompanyName			株式会社GENDA	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				証券コード	SecuritiesCode			9166	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				URL	URL			https://genda.jp	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計				代表者名	NameRepresentative			申 真衣	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					TitleInquiries			取締役CFO	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					NameInquiries			渡邊 太樹	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					Tel			03-6281-4781	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					QuarterlyStatementFilingDateAsPlanned			2023年12月13日	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					SupplementalMaterialOfQuarterlyResults			有	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					ConveningBriefingOfQuarterlyResults			有	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentAccumulatedQ3Instant	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		売上高	NetSales	38808000000	JPY	38,808	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		営業利益	OperatingIncome	4164000000	JPY	4,164	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		経常利益	OrdinaryIncome	4126000000	JPY	4,126	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	3324000000	JPY	3,324	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	101.89	JPYPerShares	101.89	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	100.28	JPYPerShares	100.28	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		包括利益	ComprehensiveIncome	3318000000	JPY	3,318	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		経営成績の注記	NoteToOperatingResults			（注）１．当社は、2023年１月期第３四半期については四半期連結財務諸表を作成していないため、2023年１月期第３四半期の数値及び2024年１月期第３四半期の対前年同四半期増減率は記載しておりません。２．当社は、2023年４月29日付で普通株式１株につき400株の割合で株式分割を行っております。前連結会計年度の期首に当該株式分割が行われたと仮定して、１株当たり四半期純利益及び潜在株式調整後１株当たり四半期純利益並びに１株当たりのれん償却前四半期純利益、潜在株式調整後１株当たりのれん償却前四半期純利益を算定しております。３．当社は、2023年７月28日付で東京証券取引所グロース市場に上場しております。2024年１月期第３四半期の潜在株式調整後１株当たり四半期純利益については、新規上場日から当第３四半期連結会計期間の末日までの平均株価を期中平均株価とみなして算定しております。４．EBITDAは	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		総資産	TotalAssets	40913000000	JPY	40,913	CurrentAccumulatedQ3Instant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		純資産	NetAssets	18787000000	JPY	18,787	CurrentAccumulatedQ3Instant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		自己資本比率	CapitalAdequacyRatio	0.456	Pure	45.6	CurrentAccumulatedQ3Instant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	前期	連結	実績		総資産	TotalAssets	31033000000	JPY	31,033	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	前期	連結	実績		純資産	NetAssets	11240000000	JPY	11,240	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	前期	連結	実績		自己資本比率	CapitalAdequacyRatio	0.362	Pure	36.2	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期第3四半期累計	連結	実績		自己資本	OwnersEquity	18666000000	JPY	18,666	CurrentAccumulatedQ3Instant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	前期	連結	実績		自己資本	OwnersEquity	11224000000	JPY	11,224	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	前期	単体	実績	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	前期	単体	実績	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	単体	予想	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	単体	予想	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			無	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		業績予想の見出し	TitleForForecasts			３．2024年１月期の連結業績予想（2023年２月１日～2024年１月31日）	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		売上高	NetSales	53000000000	JPY	53,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		売上高の増減率	ChangeInNetSales	0.150	Pure	15.0	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		営業利益	OperatingIncome	5000000000	JPY	5,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		営業利益の増減率	ChangeInOperatingIncome	0.178	Pure	17.8	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		経常利益	OrdinaryIncome	5000000000	JPY	5,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.246	Pure	24.6	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
2023-12-11	四半期	当期	連結	予想		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	4000000000	JPY	4,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm
