日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-10		前期第2四半期累計	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.484	Pure	48.4	PriorAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期第2四半期累計	単体	実績		当期純利益	NetIncome	180000000	JPY	180	PriorAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期第2四半期累計	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.531	Pure	53.1	PriorAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		1株当たり当期純利益	NetIncomePerShare	33.52	JPYPerShares	33.52	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	32.68	JPYPerShares	32.68	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期第2四半期累計	単体	実績		1株当たり当期純利益	NetIncomePerShare	24.57	JPYPerShares	24.57	PriorAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期第2四半期累計	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	23.86	JPYPerShares	23.86	PriorAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		経営成績の注記	NoteToOperatingResults			（注）当社は、平成27年７月１日付で普通株式１株につき２株の株式分割を行いましたが、前事業年度の期首に当該株式分割が行われたと仮定して、「１株当たり四半期純利益」及び「潜在株式調整後１株当たり四半期純利益」を算定しております。	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		総資産	TotalAssets	4618000000	JPY	4,618	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		純資産	NetAssets	2657000000	JPY	2,657	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		自己資本比率	CapitalAdequacyRatio	0.575	Pure	57.5	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		1株当たり純資産	NetAssetsPerShare	361.11	JPYPerShares	361.11	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績		総資産	TotalAssets	4309000000	JPY	4,309	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績		純資産	NetAssets	2457000000	JPY	2,457	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.570	Pure	57.0	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績		1株当たり純資産	NetAssetsPerShare	333.86	JPYPerShares	333.86	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		自己資本	OwnersEquity	2657000000	JPY	2,657	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績		自己資本	OwnersEquity	2457000000	JPY	2,457	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績	期末	1株当たり配当金	DividendPerShare	6.00	JPYPerShares	6.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績	合計	1株当たり配当金	DividendPerShare	6.00	JPYPerShares	6.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想	期末	1株当たり配当金	DividendPerShare	8.00	JPYPerShares	8.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想	合計	1株当たり配当金	DividendPerShare	8.00	JPYPerShares	8.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			無	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績	合計	配当の注記	NoteToDividends			（注）１．直近に公表されている配当予想からの修正の有無 ：無２．平成27年12月期期末配当金の内訳 普通配当３円00銭 記念配当３円00銭	CurrentAccumulatedQ2Duration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		業績予想の見出し	TitleForForecasts			3. 平成28年12月期の業績予想（平成28年 1月 1日～平成28年12月31日）	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		売上高	NetSales	10800000000	JPY	10,800	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		売上高の増減率	ChangeInNetSales	0.198	Pure	19.8	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		営業利益	OperatingIncome	600000000	JPY	600	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		営業利益の増減率	ChangeInOperatingIncome	0.020	Pure	2.0	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		経常利益	OrdinaryIncome	600000000	JPY	600	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.015	Pure	1.5	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		当期純利益	NetIncome	380000000	JPY	380	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		当期純利益の増減率	ChangeInNetIncome	0.047	Pure	4.7	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想		1株当たり当期純利益	NetIncomePerShare	51.63	JPYPerShares	51.63	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期	単体	予想			CorrectionOfFinancialForecastInThisQuarter			無	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績			ApplyingOfSpecificAccountingOfTheQuarterlyFinancialStatements			無	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			有	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		修正再表示	RetrospectiveRestatement			無	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	7360000	Shares	7,360,000	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	7360000	Shares	7,360,000	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	46	Shares	46	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	7359982	Shares	7,359,982	CurrentAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		前期第2四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	7330000	Shares	7,330,000	PriorAccumulatedQ2Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			（注）当社は、平成27年７月１日付で普通株式１株につき２株の株式分割を行いましたが、前事業年度の期首に当該株式分割が行われたと仮定し、発行済株式数（普通株式）を算定しております。	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計					ExpressionOfImplementationStatusOfQuarterlyReviewProcedures			この四半期決算短信は、金融商品取引法に基づく四半期レビュー手続の対象外であり、この四半期決算短信の開示時点において、金融商品取引法に基づく四半期財務諸表のレビュー手続は終了しておりません。	CurrentAccumulatedQ2Duration	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			（将来に関する記述等についてのご注意）本資料に記載されている業績等の見通し等の将来に関する記述は、当社が現在入手している情報及び合理的であると判断する一定の前提に基づいており、実際の業績等は様々な要因によって大きく異なる可能性があります。（決算補足説明資料の入手方法）当社は、平成28年８月26日（金）に機関投資家・アナリスト向け説明会を、平成28年８月31日（水）に個人投資家向け説明会を開催する予定です。この説明会で配布する決算説明資料については、平成28年８月24日（水）取引終了後にTDnet及び当社ホームページに掲載する予定です。	CurrentYearDuration	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期				決算期末	FiscalYearEnd			2016-12-31	CurrentYearInstant	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-08-10		当期第2四半期累計				四半期	QuarterlyPeriod	2	Pure	2	CurrentAccumulatedQ2Instant	/disc/60990/081220160808470988_tse-qnedjpsm-60990-20160808470988-ixbrl.htm
2016-11-09		当期第3四半期累計				書類名	DocumentName			第3四半期決算短信〔日本基準〕（非連結）	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計				提出日	FilingDate			平成28年11月9日	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計				会社名	CompanyName			Ｍ－エラン	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計				証券コード	SecuritiesCode			60990	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計				URL	URL			http://www.kkelan.com/	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計				代表者名	NameRepresentative			櫻井 英治	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					TitleInquiries			取締役ＣＦＯ	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					NameInquiries			渡邉 淳	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					Tel			0263-29-2682	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					QuarterlyStatementFilingDateAsPlanned			平成28年11月11日	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					SupplementalMaterialOfQuarterlyResults			無	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					ConveningBriefingOfQuarterlyResults			無	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentAccumulatedQ3Instant	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		売上高	NetSales	8292000000	JPY	8,292	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		売上高の増減率	ChangeInNetSales	0.265	Pure	26.5	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		営業利益	OperatingIncome	552000000	JPY	552	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.186	Pure	18.6	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		経常利益	OrdinaryIncome	559000000	JPY	559	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.197	Pure	19.7	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		当期純利益	NetIncome	359000000	JPY	359	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		当期第3四半期累計	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.258	Pure	25.8	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		売上高	NetSales	6556000000	JPY	6,556	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		売上高の増減率	ChangeInNetSales	0.209	Pure	20.9	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		営業利益	OperatingIncome	465000000	JPY	465	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.491	Pure	49.1	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		経常利益	OrdinaryIncome	467000000	JPY	467	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.504	Pure	50.4	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		当期純利益	NetIncome	285000000	JPY	285	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
2016-11-09		前期第3四半期累計	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.592	Pure	59.2	PriorAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/60990/081220161108433792_tse-qnedjpsm-60990-20161108433792-ixbrl.htm
