日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2025-07-15		当期第3四半期累計	単体	実績		自己資本	OwnersEquity	2832000000	JPY	2,832	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		前期	単体	実績		自己資本	OwnersEquity	2536000000	JPY	2,536	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		前期	単体	実績	期末	1株当たり配当金	DividendPerShare	30.00	JPYPerShares	30.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		前期	単体	実績	合計	1株当たり配当金	DividendPerShare	30.00	JPYPerShares	30.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想	期末	1株当たり配当金	DividendPerShare	38.05	JPYPerShares	38.05	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想	合計	1株当たり配当金	DividendPerShare	38.05	JPYPerShares	38.05	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			無	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		業績予想の見出し	TitleForForecasts			３．2025年８月期の業績予想（2024年９月１日～2025年８月31日）	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		売上高	NetSales	2855000000	JPY	2,855	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		売上高の増減率	ChangeInNetSales	0.202	Pure	20.2	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		営業利益	OperatingIncome	728000000	JPY	728	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		営業利益の増減率	ChangeInOperatingIncome	0.439	Pure	43.9	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		経常利益	OrdinaryIncome	706000000	JPY	706	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.392	Pure	39.2	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		当期純利益	NetIncome	435000000	JPY	435	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		当期純利益の増減率	ChangeInNetIncome	0.464	Pure	46.4	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想		1株当たり当期純利益	NetIncomePerShare	107.79	JPYPerShares	107.79	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期	単体	予想			CorrectionOfFinancialForecastInThisQuarter			無	CurrentYearDuration_NonConsolidatedMember_ForecastMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績			ApplyingOfSpecificAccountingOfTheQuarterlyFinancialStatements			有	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績		修正再表示	RetrospectiveRestatement			無	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	4000000	Shares	4,000,000	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	4000000	Shares	4,000,000	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績		期中平均株式数	AverageNumberOfShares	4000000	Shares	4,000,000	CurrentAccumulatedQ3Duration_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			（注）当社は、2024年８月期第３四半期については、四半期財務諸表を作成していないため、2024年８月期第３四半 期の期中平均株式数を記載しておりません。	CurrentAccumulatedQ3Instant_NonConsolidatedMember_ResultMember	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計					ReviewOfAttachedQuarterlyFinancialStatementsByACertifiedPublicAccountantOrAnAuditFirm			無	CurrentAccumulatedQ3Duration	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			（将来に関する記述等についてのご注意）本資料に記載されている業績見通し等の将来に関する記述は、当社が現在入手している情報及び合理的であると判断する一定の前提に基づいており、その達成を当社として約束する趣旨のものではありません。また、実際の業績等は様々な要因により大きく異なる可能性があります。&#160;(決算補足説明資料の入手方法)決算補足説明資料はＴＤｎｅｔで2025年７月15日に同日開示し、開示後速やかに当社ウェブサイトに掲載いたします。	CurrentYearDuration	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期				決算期末	FiscalYearEnd			2025-08-31	CurrentYearInstant	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-07-15		当期第3四半期累計				四半期	QuarterlyPeriod	3	Pure	3	CurrentAccumulatedQ3Instant	/disc/369A0/081220250714514234_tse-qnedjpsm-369A0-202507153369A0-ixbrl.htm
2025-10-15		当期				書類名	DocumentName			決算短信〔日本基準〕（非連結）	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期				提出日	FilingDate			2025年10月15日	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期				会社名	CompanyName			株式会社エータイ	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					TokyoStockExchange			東	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期				証券コード	SecuritiesCode			369A	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期				URL	URL			https://a-tie.co.jp/	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期				代表者の役職	TitleRepresentative			代表取締役社長	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期				代表者名	NameRepresentative			樺山 玄基	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					TitleInquiries			取締役	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					NameInquiries			田中 佑治	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					Tel			03(6328)3526	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					DateOfGeneralShareholdersMeetingAsPlanned			2025年11月27日	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					DividendPayableDateAsPlanned			2025年11月28日	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					AnnualSecuritiesReportFilingDateAsPlanned			2025年11月28日	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					SupplementalMaterialOfAnnualResults			有	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					ConveningBriefingOfAnnualResults			有	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					TargetAudienceBriefingOfAnnualResults			(機関投資家・アナリスト・個人投資家向け)	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentYearInstant	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		売上高	NetSales	2929000000	JPY	2,929	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		売上高の増減率	ChangeInNetSales	0.233	Pure	23.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		営業利益	OperatingIncome	713000000	JPY	713	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.409	Pure	40.9	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		経常利益	OrdinaryIncome	705000000	JPY	705	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.391	Pure	39.1	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		当期純利益	NetIncome	457000000	JPY	457	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.538	Pure	53.8	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		売上高	NetSales	2376000000	JPY	2,376	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		売上高の増減率	ChangeInNetSales	0.232	Pure	23.2	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		営業利益	OperatingIncome	506000000	JPY	506	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.243	Pure	24.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		経常利益	OrdinaryIncome	507000000	JPY	507	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.246	Pure	24.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		当期純利益	NetIncome	297000000	JPY	297	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.078	Pure	7.8	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	113.22	JPYPerShares	113.22	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	110.61	JPYPerShares	110.61	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.161	Pure	16.1	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.197	Pure	19.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.243	Pure	24.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	74.34	JPYPerShares	74.34	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.125	Pure	12.5	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.171	Pure	17.1	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.213	Pure	21.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		経営成績の注記	NoteToOperatingResults			（注）１．2024年８月期の潜在株式調整後１株当たり当期純利益については、潜在株式は存在するものの、当社株式は非上場であったことから、期中平均株価が把握できませんので、記載しておりません。 ２．2025年８月期の潜在株式調整後１株当たり当期純利益は、当社株式が、2025年６月26日に東京証券取引所グロース市場に上場したため、新規上場日から2025年８月期の末日までの平均株価を期中平均株価とみなして算定しております。	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		総資産	TotalAssets	3881000000	JPY	3,881	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		純資産	NetAssets	3162000000	JPY	3,162	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.815	Pure	81.5	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		1株当たり純資産	NetAssetsPerShare	747.35	JPYPerShares	747.35	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		総資産	TotalAssets	3272000000	JPY	3,272	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		純資産	NetAssets	2536000000	JPY	2,536	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.775	Pure	77.5	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		1株当たり純資産	NetAssetsPerShare	634.13	JPYPerShares	634.13	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		自己資本	OwnersEquity	3162000000	JPY	3,162	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		前期	単体	実績		自己資本	OwnersEquity	2536000000	JPY	2,536	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		営業キャッシュフロー	CashFlowsFromOperatingActivities	762000000	JPY	762	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
2025-10-15		当期	単体	実績		投資キャッシュフロー	CashFlowsFromInvestingActivities	-824000000	JPY	824	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/369A0/081220251015573629_tse-anedjpsm-369A0-202510153369A0-ixbrl.htm
