日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2024-12-13		当期					TokyoStockExchange			東	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					NagoyaStockExchange			名	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期				証券コード	SecuritiesCode			212A	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期				URL	URL			https://fiteasy.co.jp	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期				代表者の役職	TitleRepresentative			代表取締役社長	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期				代表者名	NameRepresentative			國江 仙嗣	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					TitleInquiries			常務取締役 経営管理本部長	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					NameInquiries			藤原 祐次	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					Tel			058（215）8744	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					DateOfGeneralShareholdersMeetingAsPlanned			2025年１月30日	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					DividendPayableDateAsPlanned			2025年１月16日	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					AnnualSecuritiesReportFilingDateAsPlanned			2025年１月31日	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					SupplementalMaterialOfAnnualResults			有	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					ConveningBriefingOfAnnualResults			有	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentYearInstant	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		売上高	NetSales	6673000000	JPY	6,673	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		売上高の増減率	ChangeInNetSales	0.489	Pure	48.9	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		営業利益	OperatingIncome	1631000000	JPY	1,631	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.466	Pure	46.6	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		経常利益	OrdinaryIncome	1600000000	JPY	1,600	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.462	Pure	46.2	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		当期純利益	NetIncome	1082000000	JPY	1,082	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.498	Pure	49.8	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		売上高	NetSales	4481000000	JPY	4,481	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		売上高の増減率	ChangeInNetSales	0.425	Pure	42.5	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		営業利益	OperatingIncome	1113000000	JPY	1,113	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	1.430	Pure	143.0	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		経常利益	OrdinaryIncome	1094000000	JPY	1,094	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	1.471	Pure	147.1	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		当期純利益	NetIncome	722000000	JPY	722	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	18.628	Pure	1,862.8	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	71.24	JPYPerShares	71.24	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	68.88	JPYPerShares	68.88	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.534	Pure	53.4	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.321	Pure	32.1	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.245	Pure	24.5	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	48.36	JPYPerShares	48.36	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	1.013	Pure	101.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.293	Pure	29.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		前期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.248	Pure	24.8	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		経営成績の注記	NoteToOperatingResults			（注）１．2023年10月期の潜在株式調整後１株当たり当期純利益については、潜在株式は存在するものの、当社株式は非上場であったため、期中平均株価が把握できませんので記載しておりません。２．当社は、2024年１月15日開催の取締役会決議に基づき、2024年１月23日付で普通株式１株につき10株の割合で株式分割を行っております。2023年10月期の期首に当該株式分割が行われたと仮定し、１株当たり当期純利益及び潜在株式調整後１株当たり当期純利益を算定しております。３．当社株式は2024年７月23日付で東京証券取引所スタンダード市場及び名古屋証券取引所メイン市場に上場したため、当事業年度の潜在株式調整後１株当たり当期純利益については、新規上場日から当事業年度の末日までの平均株価を期中平均株価とみなして算定しております。	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		総資産	TotalAssets	5866000000	JPY	5,866	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		純資産	NetAssets	2975000000	JPY	2,975	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.507	Pure	50.7	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
2024-12-13		当期	単体	実績		1株当たり純資産	NetAssetsPerShare	187.88	JPYPerShares	187.88	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/212A0/081220241213538031_tse-anedjpsm-212A0-202412133212A0-ixbrl.htm
