日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2018-11-09		当期	単体	実績		売上高	NetSales	1845000000	JPY	1,845	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		売上高の増減率	ChangeInNetSales	0.512	Pure	51.2	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		営業利益	OperatingIncome	165000000	JPY	165	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	4.302	Pure	430.2	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		経常利益	OrdinaryIncome	150000000	JPY	150	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	4.005	Pure	400.5	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		当期純利益	NetIncome	109000000	JPY	109	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	1.976	Pure	197.6	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		売上高	NetSales	1220000000	JPY	1,220	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		売上高の増減率	ChangeInNetSales	0.519	Pure	51.9	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		営業利益	OperatingIncome	31000000	JPY	31	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		経常利益	OrdinaryIncome	29000000	JPY	29	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		当期純利益	NetIncome	36000000	JPY	36	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	90.76	JPYPerShares	90.76	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	86.90	JPYPerShares	86.90	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		自己資本当期純利益率(ROE)	NetIncomeToShareholdersEquityRatio	0.253	Pure	25.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.182	Pure	18.2	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.090	Pure	9.0	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	31.96	JPYPerShares	31.96	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		総資産経常利益率(ROA)	OrdinaryIncomeToTotalAssetsRatio	0.116	Pure	11.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		売上高営業利益率	OperatingIncomeToNetSalesRatio	0.026	Pure	2.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		経営成績の注記	NoteToOperatingResults			（注）１. 当社は、2018年９月20日に東京証券取引所マザーズへ上場したため、2018年９月期の潜在株式調整後１株当たり当期純利益については、新規上 場日から当事業年度末日までの平均株価を期中平均株価とみなして算定しております。 ２. 2017年９月期の潜在株式調整後１株当たり当期純利益については、潜在株式は存在するものの、当社株式は非上場であり、期中平均株価が把握で きないため、記載しておりません。 ３. 2018年５月31日付で普通株式１株につき100株の割合で株式分割を行っておりますが、前事業年度の期首に当該株式分割が行われたと仮定し、 １株当たり当期純利益及び潜在株式調整後１株当たり当期純利益を算定しております。.	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		総資産	TotalAssets	1290000000	JPY	1,290	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		純資産	NetAssets	834000000	JPY	834	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.647	Pure	64.7	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		1株当たり純資産	NetAssetsPerShare	574.14	JPYPerShares	574.14	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		総資産	TotalAssets	357000000	JPY	357	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		純資産	NetAssets	34000000	JPY	34	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.096	Pure	9.6	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		1株当たり純資産	NetAssetsPerShare	28.51	JPYPerShares	28.51	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		自己資本	OwnersEquity	834000000	JPY	834	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		自己資本	OwnersEquity	34000000	JPY	34	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績			NoteToFinancialPositions			（注） 2018年５月31日付で普通株式１株につき100株の割合で株式分割を行っておりますが、前事業年度の期首に当該株式分割が行われたと仮定し、１株 当たり純資産を算定しております。	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		営業キャッシュフロー	CashFlowsFromOperatingActivities	191000000	JPY	191	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		投資キャッシュフロー	CashFlowsFromInvestingActivities	-17000000	JPY	17	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		財務キャッシュフロー	CashFlowsFromFinancingActivities	663000000	JPY	663	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		現金及び現金同等物の期末残高	CashAndEquivalentsEndOfPeriod	1007000000	JPY	1,007	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		営業キャッシュフロー	CashFlowsFromOperatingActivities	61000000	JPY	61	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		投資キャッシュフロー	CashFlowsFromInvestingActivities	-12000000	JPY	12	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		財務キャッシュフロー	CashFlowsFromFinancingActivities	97000000	JPY	97	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		現金及び現金同等物の期末残高	CashAndEquivalentsEndOfPeriod	168000000	JPY	168	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想	第2四半期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	NextYearDuration_SecondQuarterMember_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想	期末	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	NextYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想	合計	1株当たり配当金	DividendPerShare	0.00	JPYPerShares	0.00	NextYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		業績予想の見出し	TitleForForecasts			3. 2019年 9月期の業績予想（2018年10月 1日～2019年 9月30日）	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		売上高	NetSales	1270000000	JPY	1,270	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		売上高の増減率	ChangeInNetSales	0.534	Pure	53.4	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		営業利益	OperatingIncome	101000000	JPY	101	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		営業利益の増減率	ChangeInOperatingIncome	0.639	Pure	63.9	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		経常利益	OrdinaryIncome	101000000	JPY	101	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.632	Pure	63.2	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		当期純利益	NetIncome	71000000	JPY	71	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		当期純利益の増減率	ChangeInNetIncome	0.768	Pure	76.8	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09			単体	予想		1株当たり当期純利益	NetIncomePerShare	49.14	JPYPerShares	49.14	NextAccumulatedQ2Duration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		売上高	NetSales	2863000000	JPY	2,863	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		売上高の増減率	ChangeInNetSales	0.552	Pure	55.2	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		営業利益	OperatingIncome	260000000	JPY	260	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		営業利益の増減率	ChangeInOperatingIncome	0.577	Pure	57.7	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		経常利益	OrdinaryIncome	260000000	JPY	260	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.733	Pure	73.3	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		当期純利益	NetIncome	182000000	JPY	182	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		当期純利益の増減率	ChangeInNetIncome	0.663	Pure	66.3	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期	単体	予想		1株当たり当期純利益	NetIncomePerShare	125.80	JPYPerShares	125.80	NextYearDuration_NonConsolidatedMember_ForecastMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			無	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		修正再表示	RetrospectiveRestatement			無	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	1453000	Shares	1,453,000	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	1203000	Shares	1,203,000	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績		期中平均株式数	AverageNumberOfShares	1211219	Shares	1,211,219	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		前期	単体	実績		期中平均株式数	AverageNumberOfShares	1155836	Shares	1,155,836	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期	単体	実績			NoteToNumberOfIssuedAndOutstandingSharesCommonStock			（注） 2018年５月31日付で普通株式１株につき100株の割合で株式分割を行っておりますが、前事業年度の期首に当該株式分割が行われたと仮定し、 株式数を算定しております。	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		来期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			本資料に記載されている業績見通し等の将来に関する記述は、当社が本資料の発表日現在において入手している情報及び合理的であると判断する一定 の前提に基づいており、その達成を当社として約束する趣旨のものではありません。また、実際の業績等は様々な要因により大きく異なる可能性があります。	NextYearDuration	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2018-11-09		当期				決算期末	FiscalYearEnd			2018-09-30	CurrentYearInstant	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm
2019-01-28		当期第1四半期累計				書類名	DocumentName			第１四半期決算短信〔日本基準〕(非連結)	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計				提出日	FilingDate			2019年１月28日	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計				会社名	CompanyName			株式会社アズーム	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計				証券コード	SecuritiesCode			34960	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計				URL	URL			https://azoom.jp/	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計				代表者名	NameRepresentative			菅田洋司	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					TitleInquiries			代表取締役副社長	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					NameInquiries			高橋崇晃	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					Tel			03-5365-1235	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					QuarterlyStatementFilingDateAsPlanned			2019年２月12日	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					SupplementalMaterialOfQuarterlyResults			有	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					ConveningBriefingOfQuarterlyResults			無	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計					NoteToFractionProcessingMethod			(百万円未満切捨て)	CurrentAccumulatedQ1Instant	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		売上高	NetSales	574000000	JPY	574	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		営業利益	OperatingIncome	16000000	JPY	16	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		経常利益	OrdinaryIncome	16000000	JPY	16	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		当期純利益	NetIncome	10000000	JPY	10	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		1株当たり当期純利益	NetIncomePerShare	7.25	JPYPerShares	7.25	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		潜在株式調整後1株当たり当期純利益	DilutedNetIncomePerShare	7.02	JPYPerShares	7.02	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		経営成績の注記	NoteToOperatingResults			(注) 当社は、2018年９月期第１四半期については四半期財務諸表を作成していないため、2018年９月期第１四半期の数値及び2019年９月期第１四半期の対前年同四半期増減率については記載しておりません。	CurrentAccumulatedQ1Duration_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
2019-01-28		当期第1四半期累計	単体	実績		総資産	TotalAssets	1248000000	JPY	1,248	CurrentAccumulatedQ1Instant_NonConsolidatedMember_ResultMember	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm
